target,scope,month,cluster_i,cluster_j,density_i,density_j,midpoint_density,denominator,zero_over_zero,positive_over_zero,ratio
temporal_louvain_alpha70,temporal,2024-08-01,0,4,0,0,0,0,True,False,
temporal_louvain_alpha70,temporal,2024-08-01,0,5,0,1,0,1,False,False,0.0
temporal_louvain_alpha70,temporal,2024-08-01,0,7,0,0,0,0,True,False,
temporal_louvain_alpha70,temporal,2024-08-01,0,8,0,2,0,2,False,False,0.0
temporal_louvain_alpha70,temporal,2024-08-01,0,9,0,5,0,5,False,False,0.0
temporal_louvain_alpha70,temporal,2024-08-01,0,10,0,1,1,1,False,False,1.0
temporal_louvain_alpha70,temporal,2024-08-01,0,11,0,0,0,0,True,False,
temporal_louvain_alpha70,temporal,2024-08-01,1,3,0,9,0,9,False,False,0.0
temporal_louvain_alpha70,temporal,2024-08-01,1,4,0,0,0,0,True,False,
temporal_louvain_alpha70,temporal,2024-08-01,1,5,0,1,0,1,False,False,0.0
temporal_louvain_alpha70,temporal,2024-08-01,1,7,0,0,0,0,True,False,
temporal_louvain_alpha70,temporal,2024-08-01,1,8,0,2,1,2,False,False,0.5
temporal_louvain_alpha70,temporal,2024-08-01,1,9,0,5,0,5,False,False,0.0
temporal_louvain_alpha70,temporal,2024-08-01,1,10,0,1,0,1,False,False,0.0
temporal_louvain_alpha70,temporal,2024-08-01,1,11,0,0,0,0,True,False,
temporal_louvain_alpha70,temporal,2024-08-01,3,4,9,0,2,9,False,False,0.2222222222222222
temporal_louvain_alpha70,temporal,2024-08-01,3,5,9,1,0,9,False,False,0.0
temporal_louvain_alpha70,temporal,2024-08-01,3,7,9,0,0,9,False,False,0.0
temporal_louvain_alpha70,temporal,2024-08-01,3,8,9,2,1,9,False,False,0.1111111111111111
temporal_louvain_alpha70,temporal,2024-08-01,3,9,9,5,20,9,False,False,2.2222222222222223
temporal_louvain_alpha70,temporal,2024-08-01,3,10,9,1,0,9,False,False,0.0
temporal_louvain_alpha70,temporal,2024-08-01,3,11,9,0,0,9,False,False,0.0
temporal_louvain_alpha70,temporal,2024-08-01,4,5,0,1,0,1,False,False,0.0
temporal_louvain_alpha70,temporal,2024-08-01,4,7,0,0,0,0,True,False,
temporal_louvain_alpha70,temporal,2024-08-01,4,8,0,2,2,2,False,False,1.0
temporal_louvain_alpha70,temporal,2024-08-01,4,9,0,5,2,5,False,False,0.4
temporal_louvain_alpha70,temporal,2024-08-01,4,10,0,1,0,1,False,False,0.0
temporal_louvain_alpha70,temporal,2024-08-01,4,11,0,0,0,0,True,False,
temporal_louvain_alpha70,temporal,2024-08-01,5,7,1,0,0,1,False,False,0.0
temporal_louvain_alpha70,temporal,2024-08-01,5,8,1,2,0,2,False,False,0.0
temporal_louvain_alpha70,temporal,2024-08-01,5,9,1,5,0,5,False,False,0.0
temporal_louvain_alpha70,temporal,2024-08-01,5,10,1,1,0,1,False,False,0.0
temporal_louvain_alpha70,temporal,2024-08-01,5,11,1,0,0,1,False,False,0.0
temporal_louvain_alpha70,temporal,2024-08-01,7,8,0,2,0,2,False,False,0.0
temporal_louvain_alpha70,temporal,2024-08-01,7,9,0,5,0,5,False,False,0.0
temporal_louvain_alpha70,temporal,2024-08-01,7,10,0,1,0,1,False,False,0.0
temporal_louvain_alpha70,temporal,2024-08-01,7,11,0,0,0,0,True,False,
temporal_louvain_alpha70,temporal,2024-08-01,8,9,2,5,3,5,False,False,0.6
temporal_louvain_alpha70,temporal,2024-08-01,8,10,2,1,0,2,False,False,0.0
temporal_louvain_alpha70,temporal,2024-08-01,8,11,2,0,1,2,False,False,0.5
temporal_louvain_alpha70,temporal,2024-08-01,9,10,5,1,0,5,False,False,0.0
temporal_louvain_alpha70,temporal,2024-08-01,9,11,5,0,0,5,False,False,0.0
temporal_louvain_alpha70,temporal,2024-08-01,10,11,1,0,1,1,False,False,1.0
temporal_leiden_alpha70,temporal,2024-08-01,2,4,0,0,0,0,True,False,
temporal_leiden_alpha70,temporal,2024-08-01,2,5,0,9,0,9,False,False,0.0
temporal_leiden_alpha70,temporal,2024-08-01,2,6,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-08-01,2,7,0,1,1,1,False,False,1.0
temporal_leiden_alpha70,temporal,2024-08-01,2,9,0,0,0,0,True,False,
temporal_leiden_alpha70,temporal,2024-08-01,2,10,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-08-01,2,11,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-08-01,2,12,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-08-01,2,13,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-08-01,4,5,0,9,0,9,False,False,0.0
temporal_leiden_alpha70,temporal,2024-08-01,4,6,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-08-01,4,7,0,1,1,1,False,False,1.0
temporal_leiden_alpha70,temporal,2024-08-01,4,9,0,0,0,0,True,False,
temporal_leiden_alpha70,temporal,2024-08-01,4,10,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-08-01,4,11,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-08-01,4,12,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-08-01,4,13,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-08-01,5,6,9,1,0,9,False,False,0.0
temporal_leiden_alpha70,temporal,2024-08-01,5,7,9,1,0,9,False,False,0.0
temporal_leiden_alpha70,temporal,2024-08-01,5,9,9,0,0,9,False,False,0.0
temporal_leiden_alpha70,temporal,2024-08-01,5,10,9,1,0,9,False,False,0.0
temporal_leiden_alpha70,temporal,2024-08-01,5,11,9,1,0,9,False,False,0.0
temporal_leiden_alpha70,temporal,2024-08-01,5,12,9,1,0,9,False,False,0.0
temporal_leiden_alpha70,temporal,2024-08-01,5,13,9,1,0,9,False,False,0.0
temporal_leiden_alpha70,temporal,2024-08-01,6,7,1,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-08-01,6,9,1,0,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-08-01,6,10,1,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-08-01,6,11,1,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-08-01,6,12,1,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-08-01,6,13,1,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-08-01,7,9,1,0,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-08-01,7,10,1,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-08-01,7,11,1,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-08-01,7,12,1,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-08-01,7,13,1,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-08-01,9,10,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-08-01,9,11,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-08-01,9,12,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-08-01,9,13,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-08-01,10,11,1,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-08-01,10,12,1,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-08-01,10,13,1,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-08-01,11,12,1,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-08-01,11,13,1,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-08-01,12,13,1,1,0,1,False,False,0.0
temporal_louvain_alpha70,temporal,2024-09-01,0,1,0,0,0,0,True,False,
temporal_louvain_alpha70,temporal,2024-09-01,0,3,0,10,0,10,False,False,0.0
temporal_louvain_alpha70,temporal,2024-09-01,0,4,0,0,0,0,True,False,
temporal_louvain_alpha70,temporal,2024-09-01,0,5,0,1,0,1,False,False,0.0
temporal_louvain_alpha70,temporal,2024-09-01,0,7,0,0,0,0,True,False,
temporal_louvain_alpha70,temporal,2024-09-01,0,8,0,3,0,3,False,False,0.0
temporal_louvain_alpha70,temporal,2024-09-01,0,9,0,6,0,6,False,False,0.0
temporal_louvain_alpha70,temporal,2024-09-01,0,10,0,0,0,0,True,False,
temporal_louvain_alpha70,temporal,2024-09-01,0,11,0,0,0,0,True,False,
temporal_louvain_alpha70,temporal,2024-09-01,1,3,0,10,0,10,False,False,0.0
temporal_louvain_alpha70,temporal,2024-09-01,1,4,0,0,0,0,True,False,
temporal_louvain_alpha70,temporal,2024-09-01,1,5,0,1,0,1,False,False,0.0
temporal_louvain_alpha70,temporal,2024-09-01,1,7,0,0,0,0,True,False,
temporal_louvain_alpha70,temporal,2024-09-01,1,8,0,3,1,3,False,False,0.3333333333333333
temporal_louvain_alpha70,temporal,2024-09-01,1,9,0,6,1,6,False,False,0.16666666666666666
temporal_louvain_alpha70,temporal,2024-09-01,1,10,0,0,0,0,True,False,
temporal_louvain_alpha70,temporal,2024-09-01,1,11,0,0,0,0,True,False,
temporal_louvain_alpha70,temporal,2024-09-01,3,4,10,0,1,10,False,False,0.1
temporal_louvain_alpha70,temporal,2024-09-01,3,5,10,1,0,10,False,False,0.0
temporal_louvain_alpha70,temporal,2024-09-01,3,7,10,0,0,10,False,False,0.0
temporal_louvain_alpha70,temporal,2024-09-01,3,8,10,3,1,10,False,False,0.1
temporal_louvain_alpha70,temporal,2024-09-01,3,9,10,6,18,10,False,False,1.8
temporal_louvain_alpha70,temporal,2024-09-01,3,10,10,0,0,10,False,False,0.0
temporal_louvain_alpha70,temporal,2024-09-01,3,11,10,0,0,10,False,False,0.0
temporal_louvain_alpha70,temporal,2024-09-01,4,5,0,1,0,1,False,False,0.0
temporal_louvain_alpha70,temporal,2024-09-01,4,7,0,0,0,0,True,False,
temporal_louvain_alpha70,temporal,2024-09-01,4,8,0,3,1,3,False,False,0.3333333333333333
temporal_louvain_alpha70,temporal,2024-09-01,4,9,0,6,3,6,False,False,0.5
temporal_louvain_alpha70,temporal,2024-09-01,4,10,0,0,0,0,True,False,
temporal_louvain_alpha70,temporal,2024-09-01,4,11,0,0,0,0,True,False,
temporal_louvain_alpha70,temporal,2024-09-01,5,7,1,0,0,1,False,False,0.0
temporal_louvain_alpha70,temporal,2024-09-01,5,8,1,3,0,3,False,False,0.0
temporal_louvain_alpha70,temporal,2024-09-01,5,9,1,6,0,6,False,False,0.0
temporal_louvain_alpha70,temporal,2024-09-01,5,10,1,0,0,1,False,False,0.0
temporal_louvain_alpha70,temporal,2024-09-01,5,11,1,0,0,1,False,False,0.0
temporal_louvain_alpha70,temporal,2024-09-01,7,8,0,3,0,3,False,False,0.0
temporal_louvain_alpha70,temporal,2024-09-01,7,9,0,6,0,6,False,False,0.0
temporal_louvain_alpha70,temporal,2024-09-01,7,10,0,0,0,0,True,False,
temporal_louvain_alpha70,temporal,2024-09-01,7,11,0,0,0,0,True,False,
temporal_louvain_alpha70,temporal,2024-09-01,8,9,3,6,0,6,False,False,0.0
temporal_louvain_alpha70,temporal,2024-09-01,8,10,3,0,0,3,False,False,0.0
temporal_louvain_alpha70,temporal,2024-09-01,8,11,3,0,0,3,False,False,0.0
temporal_louvain_alpha70,temporal,2024-09-01,9,10,6,0,0,6,False,False,0.0
temporal_louvain_alpha70,temporal,2024-09-01,9,11,6,0,0,6,False,False,0.0
temporal_louvain_alpha70,temporal,2024-09-01,10,11,0,0,0,0,True,False,
temporal_leiden_alpha70,temporal,2024-09-01,2,4,0,0,0,0,True,False,
temporal_leiden_alpha70,temporal,2024-09-01,2,5,0,12,0,12,False,False,0.0
temporal_leiden_alpha70,temporal,2024-09-01,2,6,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-09-01,2,7,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-09-01,2,9,0,0,0,0,True,False,
temporal_leiden_alpha70,temporal,2024-09-01,2,10,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-09-01,2,11,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-09-01,2,12,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-09-01,2,13,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-09-01,4,5,0,12,0,12,False,False,0.0
temporal_leiden_alpha70,temporal,2024-09-01,4,6,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-09-01,4,7,0,1,1,1,False,False,1.0
temporal_leiden_alpha70,temporal,2024-09-01,4,9,0,0,0,0,True,False,
temporal_leiden_alpha70,temporal,2024-09-01,4,10,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-09-01,4,11,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-09-01,4,12,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-09-01,4,13,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-09-01,5,6,12,1,0,12,False,False,0.0
temporal_leiden_alpha70,temporal,2024-09-01,5,7,12,1,0,12,False,False,0.0
temporal_leiden_alpha70,temporal,2024-09-01,5,9,12,0,0,12,False,False,0.0
temporal_leiden_alpha70,temporal,2024-09-01,5,10,12,1,0,12,False,False,0.0
temporal_leiden_alpha70,temporal,2024-09-01,5,11,12,1,0,12,False,False,0.0
temporal_leiden_alpha70,temporal,2024-09-01,5,12,12,1,0,12,False,False,0.0
temporal_leiden_alpha70,temporal,2024-09-01,5,13,12,1,0,12,False,False,0.0
temporal_leiden_alpha70,temporal,2024-09-01,6,7,1,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-09-01,6,9,1,0,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-09-01,6,10,1,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-09-01,6,11,1,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-09-01,6,12,1,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-09-01,6,13,1,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-09-01,7,9,1,0,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-09-01,7,10,1,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-09-01,7,11,1,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-09-01,7,12,1,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-09-01,7,13,1,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-09-01,9,10,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-09-01,9,11,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-09-01,9,12,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-09-01,9,13,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-09-01,10,11,1,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-09-01,10,12,1,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-09-01,10,13,1,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-09-01,11,12,1,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-09-01,11,13,1,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-09-01,12,13,1,1,0,1,False,False,0.0
temporal_louvain_alpha70,temporal,2024-10-01,0,1,0,0,0,0,True,False,
temporal_louvain_alpha70,temporal,2024-10-01,0,3,0,11,0,11,False,False,0.0
temporal_louvain_alpha70,temporal,2024-10-01,0,4,0,0,0,0,True,False,
temporal_louvain_alpha70,temporal,2024-10-01,0,5,0,1,0,1,False,False,0.0
temporal_louvain_alpha70,temporal,2024-10-01,0,7,0,0,0,0,True,False,
temporal_louvain_alpha70,temporal,2024-10-01,0,8,0,3,0,3,False,False,0.0
temporal_louvain_alpha70,temporal,2024-10-01,0,9,0,7,0,7,False,False,0.0
temporal_louvain_alpha70,temporal,2024-10-01,0,10,0,2,1,2,False,False,0.5
temporal_louvain_alpha70,temporal,2024-10-01,0,11,0,0,0,0,True,False,
temporal_louvain_alpha70,temporal,2024-10-01,1,3,0,11,0,11,False,False,0.0
temporal_louvain_alpha70,temporal,2024-10-01,1,4,0,0,0,0,True,False,
temporal_louvain_alpha70,temporal,2024-10-01,1,5,0,1,0,1,False,False,0.0
temporal_louvain_alpha70,temporal,2024-10-01,1,7,0,0,0,0,True,False,
temporal_louvain_alpha70,temporal,2024-10-01,1,8,0,3,0,3,False,False,0.0
temporal_louvain_alpha70,temporal,2024-10-01,1,9,0,7,1,7,False,False,0.14285714285714285
temporal_louvain_alpha70,temporal,2024-10-01,1,10,0,2,0,2,False,False,0.0
temporal_louvain_alpha70,temporal,2024-10-01,1,11,0,0,0,0,True,False,
temporal_louvain_alpha70,temporal,2024-10-01,3,4,11,0,4,11,False,False,0.36363636363636365
temporal_louvain_alpha70,temporal,2024-10-01,3,5,11,1,0,11,False,False,0.0
temporal_louvain_alpha70,temporal,2024-10-01,3,7,11,0,0,11,False,False,0.0
temporal_louvain_alpha70,temporal,2024-10-01,3,8,11,3,0,11,False,False,0.0
temporal_louvain_alpha70,temporal,2024-10-01,3,9,11,7,21,11,False,False,1.9090909090909092
temporal_louvain_alpha70,temporal,2024-10-01,3,10,11,2,0,11,False,False,0.0
temporal_louvain_alpha70,temporal,2024-10-01,3,11,11,0,0,11,False,False,0.0
temporal_louvain_alpha70,temporal,2024-10-01,4,5,0,1,0,1,False,False,0.0
temporal_louvain_alpha70,temporal,2024-10-01,4,7,0,0,0,0,True,False,
temporal_louvain_alpha70,temporal,2024-10-01,4,8,0,3,2,3,False,False,0.6666666666666666
temporal_louvain_alpha70,temporal,2024-10-01,4,9,0,7,2,7,False,False,0.2857142857142857
temporal_louvain_alpha70,temporal,2024-10-01,4,10,0,2,0,2,False,False,0.0
temporal_louvain_alpha70,temporal,2024-10-01,4,11,0,0,0,0,True,False,
temporal_louvain_alpha70,temporal,2024-10-01,5,7,1,0,0,1,False,False,0.0
temporal_louvain_alpha70,temporal,2024-10-01,5,8,1,3,0,3,False,False,0.0
temporal_louvain_alpha70,temporal,2024-10-01,5,9,1,7,0,7,False,False,0.0
temporal_louvain_alpha70,temporal,2024-10-01,5,10,1,2,0,2,False,False,0.0
temporal_louvain_alpha70,temporal,2024-10-01,5,11,1,0,0,1,False,False,0.0
temporal_louvain_alpha70,temporal,2024-10-01,7,8,0,3,0,3,False,False,0.0
temporal_louvain_alpha70,temporal,2024-10-01,7,9,0,7,0,7,False,False,0.0
temporal_louvain_alpha70,temporal,2024-10-01,7,10,0,2,0,2,False,False,0.0
temporal_louvain_alpha70,temporal,2024-10-01,7,11,0,0,0,0,True,False,
temporal_louvain_alpha70,temporal,2024-10-01,8,9,3,7,0,7,False,False,0.0
temporal_louvain_alpha70,temporal,2024-10-01,8,10,3,2,0,3,False,False,0.0
temporal_louvain_alpha70,temporal,2024-10-01,8,11,3,0,0,3,False,False,0.0
temporal_louvain_alpha70,temporal,2024-10-01,9,10,7,2,0,7,False,False,0.0
temporal_louvain_alpha70,temporal,2024-10-01,9,11,7,0,0,7,False,False,0.0
temporal_louvain_alpha70,temporal,2024-10-01,10,11,2,0,0,2,False,False,0.0
temporal_leiden_alpha70,temporal,2024-10-01,2,4,0,0,0,0,True,False,
temporal_leiden_alpha70,temporal,2024-10-01,2,5,0,12,0,12,False,False,0.0
temporal_leiden_alpha70,temporal,2024-10-01,2,6,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-10-01,2,7,0,0,0,0,True,False,
temporal_leiden_alpha70,temporal,2024-10-01,2,9,0,0,0,0,True,False,
temporal_leiden_alpha70,temporal,2024-10-01,2,10,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-10-01,2,11,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-10-01,2,12,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-10-01,2,13,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-10-01,4,5,0,12,0,12,False,False,0.0
temporal_leiden_alpha70,temporal,2024-10-01,4,6,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-10-01,4,7,0,0,0,0,True,False,
temporal_leiden_alpha70,temporal,2024-10-01,4,9,0,0,0,0,True,False,
temporal_leiden_alpha70,temporal,2024-10-01,4,10,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-10-01,4,11,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-10-01,4,12,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-10-01,4,13,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-10-01,5,6,12,1,0,12,False,False,0.0
temporal_leiden_alpha70,temporal,2024-10-01,5,7,12,0,0,12,False,False,0.0
temporal_leiden_alpha70,temporal,2024-10-01,5,9,12,0,0,12,False,False,0.0
temporal_leiden_alpha70,temporal,2024-10-01,5,10,12,1,0,12,False,False,0.0
temporal_leiden_alpha70,temporal,2024-10-01,5,11,12,1,0,12,False,False,0.0
temporal_leiden_alpha70,temporal,2024-10-01,5,12,12,1,0,12,False,False,0.0
temporal_leiden_alpha70,temporal,2024-10-01,5,13,12,1,0,12,False,False,0.0
temporal_leiden_alpha70,temporal,2024-10-01,6,7,1,0,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-10-01,6,9,1,0,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-10-01,6,10,1,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-10-01,6,11,1,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-10-01,6,12,1,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-10-01,6,13,1,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-10-01,7,9,0,0,0,0,True,False,
temporal_leiden_alpha70,temporal,2024-10-01,7,10,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-10-01,7,11,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-10-01,7,12,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-10-01,7,13,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-10-01,9,10,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-10-01,9,11,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-10-01,9,12,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-10-01,9,13,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-10-01,10,11,1,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-10-01,10,12,1,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-10-01,10,13,1,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-10-01,11,12,1,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-10-01,11,13,1,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-10-01,12,13,1,1,0,1,False,False,0.0
temporal_louvain_alpha70,temporal,2024-11-01,0,1,0,0,0,0,True,False,
temporal_louvain_alpha70,temporal,2024-11-01,0,3,0,9,0,9,False,False,0.0
temporal_louvain_alpha70,temporal,2024-11-01,0,4,0,0,0,0,True,False,
temporal_louvain_alpha70,temporal,2024-11-01,0,5,0,1,0,1,False,False,0.0
temporal_louvain_alpha70,temporal,2024-11-01,0,7,0,0,0,0,True,False,
temporal_louvain_alpha70,temporal,2024-11-01,0,8,0,3,0,3,False,False,0.0
temporal_louvain_alpha70,temporal,2024-11-01,0,9,0,10,0,10,False,False,0.0
temporal_louvain_alpha70,temporal,2024-11-01,0,10,0,0,0,0,True,False,
temporal_louvain_alpha70,temporal,2024-11-01,0,11,0,0,0,0,True,False,
temporal_louvain_alpha70,temporal,2024-11-01,1,3,0,9,0,9,False,False,0.0
temporal_louvain_alpha70,temporal,2024-11-01,1,4,0,0,0,0,True,False,
temporal_louvain_alpha70,temporal,2024-11-01,1,5,0,1,0,1,False,False,0.0
temporal_louvain_alpha70,temporal,2024-11-01,1,7,0,0,0,0,True,False,
temporal_louvain_alpha70,temporal,2024-11-01,1,8,0,3,2,3,False,False,0.6666666666666666
temporal_louvain_alpha70,temporal,2024-11-01,1,9,0,10,0,10,False,False,0.0
temporal_louvain_alpha70,temporal,2024-11-01,1,10,0,0,0,0,True,False,
temporal_louvain_alpha70,temporal,2024-11-01,1,11,0,0,0,0,True,False,
temporal_louvain_alpha70,temporal,2024-11-01,3,4,9,0,6,9,False,False,0.6666666666666666
temporal_louvain_alpha70,temporal,2024-11-01,3,5,9,1,0,9,False,False,0.0
temporal_louvain_alpha70,temporal,2024-11-01,3,7,9,0,0,9,False,False,0.0
temporal_louvain_alpha70,temporal,2024-11-01,3,8,9,3,0,9,False,False,0.0
temporal_louvain_alpha70,temporal,2024-11-01,3,9,9,10,20,10,False,False,2.0
temporal_louvain_alpha70,temporal,2024-11-01,3,10,9,0,0,9,False,False,0.0
temporal_louvain_alpha70,temporal,2024-11-01,3,11,9,0,0,9,False,False,0.0
temporal_louvain_alpha70,temporal,2024-11-01,4,5,0,1,0,1,False,False,0.0
temporal_louvain_alpha70,temporal,2024-11-01,4,7,0,0,0,0,True,False,
temporal_louvain_alpha70,temporal,2024-11-01,4,8,0,3,3,3,False,False,1.0
temporal_louvain_alpha70,temporal,2024-11-01,4,9,0,10,4,10,False,False,0.4
temporal_louvain_alpha70,temporal,2024-11-01,4,10,0,0,0,0,True,False,
temporal_louvain_alpha70,temporal,2024-11-01,4,11,0,0,0,0,True,False,
temporal_louvain_alpha70,temporal,2024-11-01,5,7,1,0,0,1,False,False,0.0
temporal_louvain_alpha70,temporal,2024-11-01,5,8,1,3,0,3,False,False,0.0
temporal_louvain_alpha70,temporal,2024-11-01,5,9,1,10,0,10,False,False,0.0
temporal_louvain_alpha70,temporal,2024-11-01,5,10,1,0,0,1,False,False,0.0
temporal_louvain_alpha70,temporal,2024-11-01,5,11,1,0,0,1,False,False,0.0
temporal_louvain_alpha70,temporal,2024-11-01,7,8,0,3,0,3,False,False,0.0
temporal_louvain_alpha70,temporal,2024-11-01,7,9,0,10,0,10,False,False,0.0
temporal_louvain_alpha70,temporal,2024-11-01,7,10,0,0,1,0,False,True,
temporal_louvain_alpha70,temporal,2024-11-01,7,11,0,0,0,0,True,False,
temporal_louvain_alpha70,temporal,2024-11-01,8,9,3,10,2,10,False,False,0.2
temporal_louvain_alpha70,temporal,2024-11-01,8,10,3,0,1,3,False,False,0.3333333333333333
temporal_louvain_alpha70,temporal,2024-11-01,8,11,3,0,0,3,False,False,0.0
temporal_louvain_alpha70,temporal,2024-11-01,9,10,10,0,0,10,False,False,0.0
temporal_louvain_alpha70,temporal,2024-11-01,9,11,10,0,0,10,False,False,0.0
temporal_louvain_alpha70,temporal,2024-11-01,10,11,0,0,1,0,False,True,
temporal_leiden_alpha70,temporal,2024-11-01,2,4,0,0,0,0,True,False,
temporal_leiden_alpha70,temporal,2024-11-01,2,5,0,13,0,13,False,False,0.0
temporal_leiden_alpha70,temporal,2024-11-01,2,6,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-11-01,2,7,0,0,0,0,True,False,
temporal_leiden_alpha70,temporal,2024-11-01,2,9,0,0,0,0,True,False,
temporal_leiden_alpha70,temporal,2024-11-01,2,10,0,1,0,1,False,False,0.0
