panel_index,municipality,reference_profile,full_consensus_class,without_perturbation_class_matches_full,without_perturbation_DG_side_matches_full,without_alpha_class_matches_full,without_alpha_DG_side_matches_full,without_gamma_class_matches_full,without_gamma_DG_side_matches_full,without_algorithm_class_matches_full,without_algorithm_DG_side_matches_full,lofo_class_match_count,lofo_all_class_match,lofo_DG_side_match_count,lofo_all_DG_side_match,lofo_entropy_range,lofo_min_margin
518,Магдагачинский муниципальный район,F,F,False,True,True,True,False,True,False,True,1,False,4,True,0.11019237555640393,0.03730126297656505
519,Мазановский муниципальный район,F,F,False,True,True,True,False,True,False,True,1,False,4,True,0.10567206625135706,0.03148677825810231
520,Майкопский муниципальный район,F,D,True,True,True,True,True,True,False,True,3,False,4,True,0.12088717593307041,0.0449018316019531
521,Майминский муниципальный район,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514
522,Майнский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
523,Майский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08266130505847347,0.3816544604319184
524,Макарьевский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
525,Малмыжский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
526,Малоархангельский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
527,Маловишерский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08968165832372332,0.29557936318835853
528,Малодербетовский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08540268782897154,0.3800768410431214
529,Малосердобинский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
530,Малоярославецкий муниципальный район,F,D,True,True,True,True,True,True,True,True,4,True,4,True,0.1763393454485322,0.02194856742741802
531,Мамадышский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.09419716786323151,0.3588033639312711
532,Мамонтовский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
533,Манский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
534,Мантуровский муниципальный округ,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
535,Мари-Турекский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
536,Мариинский муниципальный округ,F,G,True,True,True,True,True,True,True,True,4,True,4,True,0.14077277481186812,0.06571523583333305
537,Мариинско-Посадский муниципальный округ,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
538,Марксовский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.0779382825789694,0.0013063238893696871
539,Марьяновский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
540,Маслянинский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08604204917991454,0.3085765217788225
541,Матвеевский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
542,Мегино-Кангаласский муниципальный район,A,A,True,True,True,True,True,True,True,True,4,True,4,True,0.3233210648772359,0.6710147435318765
543,Медведевский муниципальный район,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514
544,Медвежьегорский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08968165832372332,0.29557936318835853
545,Медынский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08437308408372868,0.31573759066844564
546,Междуреченский муниципальный округ,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
547,Межевской муниципальный округ,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
548,Мезенский муниципальный округ,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
549,Меленковский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08347780037209052,0.3713528707595649
550,Мелеузовский муниципальный район,F,D,True,True,True,True,True,True,True,True,4,True,4,True,0.1949310873516032,0.11282070085875373
551,Менделеевский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08911743564667884,0.3646810657594969
552,Мензелинский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.09419716786323151,0.3588033639312711
553,Мечетлинский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.09627796074523148,0.35423044224126576
554,Мещовский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
555,Милославский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
556,Мильковский муниципальный округ,A,A,True,True,True,True,True,True,True,True,4,True,4,True,0.3233210648772359,0.6710147435318765
557,Минераловодский муниципальный округ,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514
558,Мирнинский муниципальный район,A,A,True,True,True,True,True,True,True,True,4,True,4,True,0.33389064273605895,0.6561869498891748
559,Мишкинский муниципальный округ,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
560,Мишкинский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.09419716786323151,0.3588033639312711
561,Миякинский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.09627796074523148,0.35423044224126576
562,Могойтуйский муниципальный район,A,A,True,True,True,True,True,True,True,True,4,True,4,True,0.3233210648772359,0.6710147435318765
563,Могочинский муниципальный округ,F,F,True,True,True,True,True,True,True,False,4,True,3,False,0.03203571265748062,0.04164752032355401
564,Моздокский муниципальный район,F,G,True,True,True,True,True,True,False,True,3,False,4,True,0.07099567677307184,0.03200843279540383
565,Мокроусовский муниципальный округ,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
566,Мокшанский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08841920442436924,0.3683185394854727
567,Молчановский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
568,Монастырщинский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
569,Моргаушский муниципальный округ,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.0912237796556209,0.3633332838166447
570,Мордовский муниципальный округ,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
571,Моркинский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
572,Мосальский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08254629587743234,0.37758190074859144
573,Москаленский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08347780037209052,0.3713528707595649
574,Мотыгинский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.1186011869206679,0.24600666661017812
575,Мошковский муниципальный район,F,F,False,True,True,True,False,True,True,False,2,False,3,False,0.07196842052831554,0.002609089956530364
576,Муезерский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08968165832372332,0.29557936318835853
