panel_index,municipality,reference_profile,perturbation_affinity_share_A,perturbation_affinity_share_B,perturbation_affinity_share_C,perturbation_affinity_share_D,perturbation_affinity_share_E,perturbation_affinity_share_F,perturbation_affinity_share_G,alpha_affinity_share_A,alpha_affinity_share_B,alpha_affinity_share_C,alpha_affinity_share_D,alpha_affinity_share_E,alpha_affinity_share_F,alpha_affinity_share_G,gamma_affinity_share_A,gamma_affinity_share_B,gamma_affinity_share_C,gamma_affinity_share_D,gamma_affinity_share_E,gamma_affinity_share_F,gamma_affinity_share_G,algorithm_affinity_share_A,algorithm_affinity_share_B,algorithm_affinity_share_C,algorithm_affinity_share_D,algorithm_affinity_share_E,algorithm_affinity_share_F,algorithm_affinity_share_G
1632,городской округ город Кирсанов,G,0.026293949196528367,0.026169893847352556,0.09576769231774697,0.028747977128261108,0.026648122449610713,0.19879681913275785,0.5975755459277424,0.0,0.0,0.13228028676545173,0.0,0.0,0.19303286773195893,0.6746868455025894,0.008048399014038726,0.0,0.12717858097183607,0.0,0.0,0.11018553596554302,0.7545874840485822,0.015215116502984521,0.0,0.18494236438972567,0.0,0.0,0.26406602426166026,0.5357764948456295
1633,городской округ город Ковров,D,0.12098573188356478,0.020610896809086496,0.03500575048122315,0.5105440669252987,0.0632439562177241,0.22525123481208098,0.024358362871021704,0.014482247191063903,0.0,0.0,0.5661551427747209,0.03607214104502322,0.3657574093994776,0.017533059589714375,0.0039497207820788,0.0,0.0,0.8317020351159176,0.0,0.16434824410200363,0.0,0.009411141272754575,0.0,0.0,0.6547553878906555,0.007134252255152662,0.3286992185814373,0.0
1634,городской округ город Когалым,A,0.5840615573783131,0.024638021743068696,0.05996411208366368,0.137370177481047,0.040894532133362256,0.12728571243995424,0.02578588674059115,0.8991561148274639,0.0,0.0,0.006304653097730947,0.002593042806324825,0.09144639034415253,0.0004997989243278936,0.9323652398795798,0.0,0.0,0.0,0.0,0.06718833957705542,0.00044642054336476936,0.9819351312901743,0.0,0.0,0.0,0.005515604171907575,0.012549264537918152,0.0
1635,городской округ город Козьмодемьянск,G,0.026017003589845187,0.025528258340899026,0.09386663768115393,0.02592507064671611,0.02592507064671611,0.22634886536150048,0.5763890937331692,0.008195633075619364,0.0,0.019923866614867763,0.27945501800984457,0.03572370707558279,0.35162273466177946,0.30507904056230606,0.008206485341960482,0.0,0.11970149309135464,0.0,0.0,0.2521235576171467,0.6199684639495382,0.015215116502984521,0.0,0.18494236438972567,0.0,0.0,0.26406602426166026,0.5357764948456295
1636,городской округ город Комсомольск-на-Амуре,A,0.5875460831387219,0.024596848598665268,0.05986390472645008,0.13697735246710663,0.04075904404503119,0.12451397165048486,0.02574279537354016,0.8991561148274639,0.0,0.0,0.006304653097730947,0.002593042806324825,0.09144639034415253,0.0004997989243278936,0.9323652398795798,0.0,0.0,0.0,0.0,0.06718833957705542,0.00044642054336476936,0.9819351312901743,0.0,0.0,0.0,0.005515604171907575,0.012549264537918152,0.0
1637,городской округ город Коряжма,F,0.16910881929539304,0.020973093478562334,0.045903233070435916,0.3414816544346537,0.03784598215354195,0.3374208722584632,0.04726634530894987,0.014490286515658892,0.0,0.0,0.5665823794736203,0.03609216526135314,0.3652923762808172,0.01754279246855047,0.028706177311038417,0.0,0.0,0.34170670214201776,0.0,0.616654467089976,0.012932653456967824,0.009420277928411418,0.0,0.0,0.6554481613523121,0.007141178429602204,0.3279903822896742,0.0
1638,городской округ город Кострома,D,0.12098573188356478,0.020610896809086496,0.03500575048122315,0.5105440669252987,0.0632439562177241,0.22525123481208098,0.024358362871021704,0.014482247191063903,0.0,0.0,0.5661551427747209,0.03607214104502322,0.3657574093994776,0.017533059589714375,0.0039497207820788,0.0,0.0,0.8317020351159176,0.0,0.16434824410200363,0.0,0.009411141272754575,0.0,0.0,0.6547553878906555,0.007134252255152662,0.3286992185814373,0.0
1639,городской округ город Котельнич,G,0.028474737571069907,0.026533455270149622,0.1124294154482828,0.026769775454918814,0.026945892398701172,0.2051843224632411,0.5736624013936367,0.0,0.0,0.13228028676545173,0.0,0.0,0.19303286773195893,0.6746868455025894,0.008048399014038726,0.0,0.12717858097183607,0.0,0.0,0.11018553596554302,0.7545874840485822,0.015215116502984521,0.0,0.18494236438972567,0.0,0.0,0.26406602426166026,0.5357764948456295
1640,городской округ город Котовск,G,0.025988264455029837,0.02586565133224082,0.09691878805380388,0.02609602372210771,0.026267708088700523,0.20467927119351043,0.5941842931546067,0.0,0.0,0.13228028676545173,0.0,0.0,0.19303286773195893,0.6746868455025894,0.008048399014038726,0.0,0.12717858097183607,0.0,0.0,0.11018553596554302,0.7545874840485822,0.015215116502984521,0.0,0.18494236438972567,0.0,0.0,0.26406602426166026,0.5357764948456295
1641,городской округ город Красноярск,D,0.12098573188356478,0.020610896809086496,0.03500575048122315,0.5105440669252987,0.0632439562177241,0.22525123481208098,0.024358362871021704,0.014482247191063903,0.0,0.0,0.5661551427747209,0.03607214104502322,0.3657574093994776,0.017533059589714375,0.0039497207820788,0.0,0.0,0.8317020351159176,0.0,0.16434824410200363,0.0,0.009411141272754575,0.0,0.0,0.6547553878906555,0.007134252255152662,0.3286992185814373,0.0
1642,городской округ город Кулебаки,G,0.02563554902367361,0.025153969630943802,0.09160952861358485,0.02863373413168563,0.02561363323554292,0.2472471337247806,0.5561064516397887,0.0,0.0,0.13228028676545173,0.0,0.0,0.19303286773195893,0.6746868455025894,0.008206485341960482,0.0,0.11970149309135464,0.0,0.0,0.2521235576171467,0.6199684639495382,0.015215116502984521,0.0,0.18494236438972567,0.0,0.0,0.26406602426166026,0.5357764948456295
1643,городской округ город Кумертау,F,0.12813450061862927,0.020136309276958305,0.040546043974323126,0.36728564618947396,0.040238963151148985,0.3317680886099621,0.07189044817950416,0.014490286515658892,0.0,0.0,0.5665823794736203,0.03609216526135314,0.3652923762808172,0.01754279246855047,0.003920320551835523,0.0,0.0,0.5491523533786858,0.0,0.4366166798927341,0.010310646176744619,0.009420277928411418,0.0,0.0,0.6554481613523121,0.007141178429602204,0.3279903822896742,0.0
1644,городской округ город Курган,D,0.12100894567448311,0.02062750640348307,0.03503396038021136,0.504133574131029,0.05603064800596807,0.23565057877552764,0.027514786629297665,0.014482247191063903,0.0,0.0,0.5661551427747209,0.03607214104502322,0.3657574093994776,0.017533059589714375,0.0039497207820788,0.0,0.0,0.8317020351159176,0.0,0.16434824410200363,0.0,0.009411141272754575,0.0,0.0,0.6547553878906555,0.007134252255152662,0.3286992185814373,0.0
1645,городской округ город Лабытнанги,A,0.5875460831387219,0.024596848598665268,0.05986390472645008,0.13697735246710663,0.04075904404503119,0.12451397165048486,0.02574279537354016,0.8991561148274639,0.0,0.0,0.006304653097730947,0.002593042806324825,0.09144639034415253,0.0004997989243278936,0.9396145928590668,0.0,0.0,0.0,0.0,0.06000884043927046,0.0003765667016626644,0.9819351312901743,0.0,0.0,0.0,0.005515604171907575,0.012549264537918152,0.0
1646,городской округ город Лангепас,A,0.4834452477315341,0.023157185510292465,0.05676551512599231,0.19897347046302696,0.040838907903667225,0.17156006967303686,0.025259603592450202,0.8991561148274639,0.0,0.0,0.006304653097730947,0.002593042806324825,0.09144639034415253,0.0004997989243278936,0.7891837492957828,0.0,0.0,0.005121481724920046,0.0,0.20488276203223726,0.0008120069470598623,0.9819351312901743,0.0,0.0,0.0,0.005515604171907575,0.012549264537918152,0.0
1647,городской округ город Лермонтов,F,0.14697579731312138,0.020961879400033943,0.03817106950027792,0.3640477074126682,0.041831498535950425,0.3494515084607303,0.038560539377217935,0.014490286515658892,0.0,0.0,0.5665823794736203,0.03609216526135314,0.3652923762808172,0.01754279246855047,0.028706177311038417,0.0,0.0,0.34170670214201776,0.0,0.616654467089976,0.012932653456967824,0.009420277928411418,0.0,0.0,0.6554481613523121,0.007141178429602204,0.3279903822896742,0.0
1648,городской округ город Лесосибирск,D,0.15548333813284576,0.020847505196122492,0.037962796873419094,0.37161659201420316,0.04609936433045137,0.3301338992100536,0.03785650424290452,0.014482247191063903,0.0,0.0,0.5661551427747209,0.03607214104502322,0.3657574093994776,0.017533059589714375,0.029040183143858766,0.0,0.0,0.6846891862585277,0.0,0.28591703251270123,0.00035359808491227,0.009411141272754575,0.0,0.0,0.6547553878906555,0.007134252255152662,0.3286992185814373,0.0
1649,городской округ город Ливны,F,0.037305803560364004,0.02354366485204795,0.07667570689984185,0.09954531709859638,0.024616633699837527,0.35582075208136626,0.38249212180794606,0.0081990042349156,0.0,0.019932062019363785,0.27956996793173,0.03573840152396679,0.35107331323676955,0.3054872510532543,0.00793375077708569,0.0,0.11572333030024992,0.0,0.0,0.5190096619153087,0.3573332570073556,0.015227825612616442,0.0,0.18509684580852748,0.0,0.0,0.2634507253225667,0.5362246032562895
1650,городской округ город Липецк,D,0.12100575345112155,0.031196510135074726,0.03514089654147162,0.4832779072706339,0.08805870199679919,0.2168678278481194,0.024452402756779533,0.014482247191063903,0.0,0.0,0.5661551427747209,0.03607214104502322,0.3657574093994776,0.017533059589714375,0.0039497207820788,0.0,0.0,0.8317020351159176,0.0,0.16434824410200363,0.0,0.009411141272754575,0.0,0.0,0.6547553878906555,0.007134252255152662,0.3286992185814373,0.0
1651,городской округ город Магадан,A,0.5875460831387219,0.024596848598665268,0.05986390472645008,0.13697735246710663,0.04075904404503119,0.12451397165048486,0.02574279537354016,0.8991561148274639,0.0,0.0,0.006304653097730947,0.002593042806324825,0.09144639034415253,0.0004997989243278936,0.9396145928590668,0.0,0.0,0.0,0.0,0.06000884043927046,0.0003765667016626644,0.9819351312901743,0.0,0.0,0.0,0.005515604171907575,0.012549264537918152,0.0
1652,городской округ город Майкоп,F,0.12064994196243535,0.020541090368885094,0.0395627935816336,0.38509902260427276,0.04116000132076611,0.3344699952541638,0.0585171549078432,0.0081990042349156,0.0,0.019932062019363785,0.27956996793173,0.03573840152396679,0.35107331323676955,0.3054872510532543,0.003920320551835523,0.0,0.0,0.5491523533786858,0.0,0.4366166798927341,0.010310646176744619,0.009420277928411418,0.0,0.0,0.6554481613523121,0.007141178429602204,0.3279903822896742,0.0
1653,городской округ город Мегион,A,0.5840615573783131,0.024638021743068696,0.05996411208366368,0.137370177481047,0.040894532133362256,0.12728571243995424,0.02578588674059115,0.8991561148274639,0.0,0.0,0.006304653097730947,0.002593042806324825,0.09144639034415253,0.0004997989243278936,0.9323652398795798,0.0,0.0,0.0,0.0,0.06718833957705542,0.00044642054336476936,0.9819351312901743,0.0,0.0,0.0,0.005515604171907575,0.012549264537918152,0.0
1654,городской округ город Медногорск,G,0.025988264455029837,0.02586565133224082,0.09691878805380388,0.02609602372210771,0.026267708088700523,0.20467927119351043,0.5941842931546067,0.008195633075619364,0.0,0.019923866614867763,0.27945501800984457,0.03572370707558279,0.35162273466177946,0.30507904056230606,0.008048399014038726,0.0,0.12717858097183607,0.0,0.0,0.11018553596554302,0.7545874840485822,0.015215116502984521,0.0,0.18494236438972567,0.0,0.0,0.26406602426166026,0.5357764948456295
1655,городской округ город Минусинск,D,0.12098573188356478,0.020610896809086496,0.03500575048122315,0.5105440669252987,0.0632439562177241,0.22525123481208098,0.024358362871021704,0.014482247191063903,0.0,0.0,0.5661551427747209,0.03607214104502322,0.3657574093994776,0.017533059589714375,0.0039497207820788,0.0,0.0,0.8317020351159176,0.0,0.16434824410200363,0.0,0.009411141272754575,0.0,0.0,0.6547553878906555,0.007134252255152662,0.3286992185814373,0.0
1656,городской округ город Михайловка,F,0.051229773680718814,0.022437967922838187,0.08446810529979336,0.1624858766947921,0.02836092142598534,0.3715078229512279,0.27950953202464424,0.0081990042349156,0.0,0.019932062019363785,0.27956996793173,0.03573840152396679,0.35107331323676955,0.3054872510532543,0.00793375077708569,0.0,0.11572333030024992,0.0,0.0,0.5190096619153087,0.3573332570073556,0.015227825612616442,0.0,0.18509684580852748,0.0,0.0,0.2634507253225667,0.5362246032562895
1657,городской округ город Мичуринск,F,0.059558159992917414,0.02184719711019842,0.07650617633429475,0.1583527865711447,0.02761420476003502,0.374487175078032,0.28163430015337776,0.0081990042349156,0.0,0.019932062019363785,0.27956996793173,0.03573840152396679,0.35107331323676955,0.3054872510532543,0.00793375077708569,0.0,0.11572333030024992,0.0,0.0,0.5190096619153087,0.3573332570073556,0.015227825612616442,0.0,0.18509684580852748,0.0,0.0,0.2634507253225667,0.5362246032562895
1658,городской округ город Можга,F,0.12179548409531592,0.020774334573023683,0.05201563880552982,0.32755897275538903,0.04117366912930296,0.3439305102228862,0.09275139041855239,0.0081990042349156,0.0,0.019932062019363785,0.27956996793173,0.03573840152396679,0.35107331323676955,0.3054872510532543,0.003920320551835523,0.0,0.0,0.5491523533786858,0.0,0.4366166798927341,0.010310646176744619,0.009420277928411418,0.0,0.0,0.6554481613523121,0.007141178429602204,0.3279903822896742,0.0
1659,городской округ город Моршанск,G,0.02569776874729643,0.025576526188745882,0.09583543398923859,0.028096154848133666,0.026043911591270185,0.21506069332389632,0.5836895113114189,0.0,0.0,0.13228028676545173,0.0,0.0,0.19303286773195893,0.6746868455025894,0.008048399014038726,0.0,0.12717858097183607,0.0,0.0,0.11018553596554302,0.7545874840485822,0.015215116502984521,0.0,0.18494236438972567,0.0,0.0,0.26406602426166026,0.5357764948456295
1660,городской округ город Муравленко,A,0.5566647461415598,0.024273354489455196,0.05907658351919711,0.14774284785857186,0.04459649084073495,0.1419862999086883,0.025659677241792692,0.8991561148274639,0.0,0.0,0.006304653097730947,0.002593042806324825,0.09144639034415253,0.0004997989243278936,0.9323652398795798,0.0,0.0,0.0,0.0,0.06718833957705542,0.00044642054336476936,0.9819351312901743,0.0,0.0,0.0,0.005515604171907575,0.012549264537918152,0.0
1661,городской округ город Мурманск,E,0.2526354631004023,0.14529321378292773,0.039279268982280215,0.12583821310529975,0.3458121960059963,0.06618616913885178,0.02495547588424196,0.5103249834486515,0.005479426033068829,0.0,0.021058186323166483,0.4034634671484518,0.059117477200816,0.0005564598458453319,0.00843429805319793,0.297309006375227,0.0,0.0,0.6942566955715751,0.0,0.0,0.9873850902502852,0.0,0.0,0.0,0.0,0.012614909749714822,0.0
1662,городской округ город Мценск,F,0.04933674772776404,0.022240274751065273,0.0790509273015404,0.13883733890273814,0.023739563472483374,0.3783151473890393,0.3084800004553695,0.0081990042349156,0.0,0.019932062019363785,0.27956996793173,0.03573840152396679,0.35107331323676955,0.3054872510532543,0.00793375077708569,0.0,0.11572333030024992,0.0,0.0,0.5190096619153087,0.3573332570073556,0.015227825612616442,0.0,0.18509684580852748,0.0,0.0,0.2634507253225667,0.5362246032562895
1663,городской округ город Набережные Челны,D,0.12098573188356478,0.020610896809086496,0.03500575048122315,0.5105440669252987,0.0632439562177241,0.22525123481208098,0.024358362871021704,0.014482247191063903,0.0,0.0,0.5661551427747209,0.03607214104502322,0.3657574093994776,0.017533059589714375,0.0039497207820788,0.0,0.0,0.8317020351159176,0.0,0.16434824410200363,0.0,0.009411141272754575,0.0,0.0,0.6547553878906555,0.007134252255152662,0.3286992185814373,0.0
1664,городской округ город Назарово,F,0.06175533902773108,0.02218428051176738,0.07768660178294531,0.17279683973493548,0.024224853653859027,0.38935285304726885,0.25199923224149273,0.014490286515658892,0.0,0.0,0.5665823794736203,0.03609216526135314,0.3652923762808172,0.01754279246855047,0.3313436512130885,0.0,0.0,0.0,0.0,0.5711058670182529,0.09755048176865853,0.015227825612616442,0.0,0.18509684580852748,0.0,0.0,0.2634507253225667,0.5362246032562895
1665,городской округ город Нарьян-Мар,A,0.5840615573783131,0.024638021743068696,0.05996411208366368,0.137370177481047,0.040894532133362256,0.12728571243995424,0.02578588674059115,0.8991561148274639,0.0,0.0,0.006304653097730947,0.002593042806324825,0.09144639034415253,0.0004997989243278936,0.9323652398795798,0.0,0.0,0.0,0.0,0.06718833957705542,0.00044642054336476936,0.9819351312901743,0.0,0.0,0.0,0.005515604171907575,0.012549264537918152,0.0
1666,городской округ город Невинномысск,D,0.12098573188356478,0.020610896809086496,0.03500575048122315,0.5105440669252987,0.0632439562177241,0.22525123481208098,0.024358362871021704,0.014482247191063903,0.0,0.0,0.5661551427747209,0.03607214104502322,0.3657574093994776,0.017533059589714375,0.0039497207820788,0.0,0.0,0.8317020351159176,0.0,0.16434824410200363,0.0,0.009411141272754575,0.0,0.0,0.6547553878906555,0.007134252255152662,0.3286992185814373,0.0
1667,городской округ город Нефтекамск,D,0.12098573188356478,0.020610896809086496,0.03500575048122315,0.5105440669252987,0.0632439562177241,0.22525123481208098,0.024358362871021704,0.014482247191063903,0.0,0.0,0.5661551427747209,0.03607214104502322,0.3657574093994776,0.017533059589714375,0.0039497207820788,0.0,0.0,0.8317020351159176,0.0,0.16434824410200363,0.0,0.009411141272754575,0.0,0.0,0.6547553878906555,0.007134252255152662,0.3286992185814373,0.0
1668,городской округ город Нефтеюганск,A,0.5840615573783131,0.024638021743068696,0.05996411208366368,0.137370177481047,0.040894532133362256,0.12728571243995424,0.02578588674059115,0.8991561148274639,0.0,0.0,0.006304653097730947,0.002593042806324825,0.09144639034415253,0.0004997989243278936,0.9323652398795798,0.0,0.0,0.0,0.0,0.06718833957705542,0.00044642054336476936,0.9819351312901743,0.0,0.0,0.0,0.005515604171907575,0.012549264537918152,0.0
1669,городской округ город Нижневартовск,A,0.5840615573783131,0.024638021743068696,0.05996411208366368,0.137370177481047,0.040894532133362256,0.12728571243995424,0.02578588674059115,0.8991561148274639,0.0,0.0,0.006304653097730947,0.002593042806324825,0.09144639034415253,0.0004997989243278936,0.9323652398795798,0.0,0.0,0.0,0.0,0.06718833957705542,0.00044642054336476936,0.9819351312901743,0.0,0.0,0.0,0.005515604171907575,0.012549264537918152,0.0
1670,городской округ город Нижний Новгород,D,0.11918986828985817,0.03070944671864405,0.03459225039317433,0.4960084028987105,0.07283890931559447,0.22259048895897146,0.02407063342504696,0.014482247191063903,0.0,0.0,0.5661551427747209,0.03607214104502322,0.3657574093994776,0.017533059589714375,0.0039497207820788,0.0,0.0,0.8317020351159176,0.0,0.16434824410200363,0.0,0.009411141272754575,0.0,0.0,0.6547553878906555,0.007134252255152662,0.3286992185814373,0.0
1671,городской округ город Нижний Тагил,D,0.12098573188356478,0.020610896809086496,0.03500575048122315,0.5105440669252987,0.0632439562177241,0.22525123481208098,0.024358362871021704,0.014482247191063903,0.0,0.0,0.5661551427747209,0.03607214104502322,0.3657574093994776,0.017533059589714375,0.0039497207820788,0.0,0.0,0.8317020351159176,0.0,0.16434824410200363,0.0,0.009411141272754575,0.0,0.0,0.6547553878906555,0.007134252255152662,0.3286992185814373,0.0
1672,городской округ город Новоалтайск,D,0.12100894567448311,0.02062750640348307,0.03503396038021136,0.504133574131029,0.05603064800596807,0.23565057877552764,0.027514786629297665,0.014482247191063903,0.0,0.0,0.5661551427747209,0.03607214104502322,0.3657574093994776,0.017533059589714375,0.0039497207820788,0.0,0.0,0.8317020351159176,0.0,0.16434824410200363,0.0,0.009411141272754575,0.0,0.0,0.6547553878906555,0.007134252255152662,0.3286992185814373,0.0
1673,городской округ город Новодвинск,F,0.03746086133356722,0.023013870728508013,0.0854272276896276,0.1083800690461938,0.024125521846766213,0.3386372758989959,0.38295517345634117,0.0081990042349156,0.0,0.019932062019363785,0.27956996793173,0.03573840152396679,0.35107331323676955,0.3054872510532543,0.00793375077708569,0.0,0.11572333030024992,0.0,0.0,0.5190096619153087,0.3573332570073556,0.015227825612616442,0.0,0.18509684580852748,0.0,0.0,0.2634507253225667,0.5362246032562895
1674,городской округ город Новомосковск,F,0.14697579731312138,0.020961879400033943,0.03817106950027792,0.3640477074126682,0.041831498535950425,0.3494515084607303,0.038560539377217935,0.014490286515658892,0.0,0.0,0.5665823794736203,0.03609216526135314,0.3652923762808172,0.01754279246855047,0.028706177311038417,0.0,0.0,0.34170670214201776,0.0,0.616654467089976,0.012932653456967824,0.009420277928411418,0.0,0.0,0.6554481613523121,0.007141178429602204,0.3279903822896742,0.0
1675,городской округ город Новосибирск,D,0.12098573188356478,0.020610896809086496,0.03500575048122315,0.5105440669252987,0.0632439562177241,0.22525123481208098,0.024358362871021704,0.014482247191063903,0.0,0.0,0.5661551427747209,0.03607214104502322,0.3657574093994776,0.017533059589714375,0.0039497207820788,0.0,0.0,0.8317020351159176,0.0,0.16434824410200363,0.0,0.009411141272754575,0.0,0.0,0.6547553878906555,0.007134252255152662,0.3286992185814373,0.0
1676,городской округ город Новотроицк,F,0.15874146786871043,0.02096049104362666,0.042939609252188954,0.3517109403843957,0.03793768356403613,0.3404828934297585,0.047226914457283546,0.014490286515658892,0.0,0.0,0.5665823794736203,0.03609216526135314,0.3652923762808172,0.01754279246855047,0.028706177311038417,0.0,0.0,0.34170670214201776,0.0,0.616654467089976,0.012932653456967824,0.009420277928411418,0.0,0.0,0.6554481613523121,0.007141178429602204,0.3279903822896742,0.0
1677,городской округ город Новоульяновск,G,0.025988264455029837,0.02586565133224082,0.09691878805380388,0.02609602372210771,0.026267708088700523,0.20467927119351043,0.5941842931546067,0.0,0.0,0.13228028676545173,0.0,0.0,0.19303286773195893,0.6746868455025894,0.008048399014038726,0.0,0.12717858097183607,0.0,0.0,0.11018553596554302,0.7545874840485822,0.015215116502984521,0.0,0.18494236438972567,0.0,0.0,0.26406602426166026,0.5357764948456295
1678,городской округ город Новочебоксарск,D,0.12098573188356478,0.020610896809086496,0.03500575048122315,0.5105440669252987,0.0632439562177241,0.22525123481208098,0.024358362871021704,0.014482247191063903,0.0,0.0,0.5661551427747209,0.03607214104502322,0.3657574093994776,0.017533059589714375,0.0039497207820788,0.0,0.0,0.8317020351159176,0.0,0.16434824410200363,0.0,0.009411141272754575,0.0,0.0,0.6547553878906555,0.007134252255152662,0.3286992185814373,0.0
1679,городской округ город Новый Уренгой,A,0.5840615573783131,0.024638021743068696,0.05996411208366368,0.137370177481047,0.040894532133362256,0.12728571243995424,0.02578588674059115,0.8991561148274639,0.0,0.0,0.006304653097730947,0.002593042806324825,0.09144639034415253,0.0004997989243278936,0.9323652398795798,0.0,0.0,0.0,0.0,0.06718833957705542,0.00044642054336476936,0.9819351312901743,0.0,0.0,0.0,0.005515604171907575,0.012549264537918152,0.0
1680,городской округ город Норильск,A,0.5875460831387219,0.024596848598665268,0.05986390472645008,0.13697735246710663,0.04075904404503119,0.12451397165048486,0.02574279537354016,0.8991561148274639,0.0,0.0,0.006304653097730947,0.002593042806324825,0.09144639034415253,0.0004997989243278936,0.9396145928590668,0.0,0.0,0.0,0.0,0.06000884043927046,0.0003765667016626644,0.9819351312901743,0.0,0.0,0.0,0.005515604171907575,0.012549264537918152,0.0
1681,городской округ город Ноябрьск,A,0.5840615573783131,0.024638021743068696,0.05996411208366368,0.137370177481047,0.040894532133362256,0.12728571243995424,0.02578588674059115,0.8991561148274639,0.0,0.0,0.006304653097730947,0.002593042806324825,0.09144639034415253,0.0004997989243278936,0.9323652398795798,0.0,0.0,0.0,0.0,0.06718833957705542,0.00044642054336476936,0.9819351312901743,0.0,0.0,0.0,0.005515604171907575,0.012549264537918152,0.0
1682,городской округ город Нягань,A,0.5840615573783131,0.024638021743068696,0.05996411208366368,0.137370177481047,0.040894532133362256,0.12728571243995424,0.02578588674059115,0.8991561148274639,0.0,0.0,0.006304653097730947,0.002593042806324825,0.09144639034415253,0.0004997989243278936,0.9323652398795798,0.0,0.0,0.0,0.0,0.06718833957705542,0.00044642054336476936,0.9819351312901743,0.0,0.0,0.0,0.005515604171907575,0.012549264537918152,0.0
1683,городской округ город Обнинск,E,0.06460686059270412,0.183024297408218,0.020348048787795628,0.16278993096166544,0.4864948143119454,0.058046906357971585,0.024689141579699692,0.008642209552294607,0.02486839891578652,0.0,0.027875362183381623,0.9386140293485373,0.0,0.0,0.00843429805319793,0.297309006375227,0.0,0.0,0.6942566955715751,0.0,0.0,0.0,0.5007873179880045,0.0,0.006546239450823587,0.4926664425611719,0.0,0.0
1684,городской округ город Обь,D,0.12098657863554549,0.02058578241778129,0.03496309595125964,0.5010507741991173,0.0736197774484407,0.2244653091579981,0.024328682189857585,0.014482247191063903,0.0,0.0,0.5661551427747209,0.03607214104502322,0.3657574093994776,0.017533059589714375,0.0039497207820788,0.0,0.0,0.8317020351159176,0.0,0.16434824410200363,0.0,0.009411141272754575,0.0,0.0,0.6547553878906555,0.007134252255152662,0.3286992185814373,0.0
1685,городской округ город Октябрьский,D,0.12098573188356478,0.020610896809086496,0.03500575048122315,0.5105440669252987,0.0632439562177241,0.22525123481208098,0.024358362871021704,0.014482247191063903,0.0,0.0,0.5661551427747209,0.03607214104502322,0.3657574093994776,0.017533059589714375,0.0039497207820788,0.0,0.0,0.8317020351159176,0.0,0.16434824410200363,0.0,0.009411141272754575,0.0,0.0,0.6547553878906555,0.007134252255152662,0.3286992185814373,0.0
1686,городской округ город Омск,D,0.12098573188356478,0.020610896809086496,0.03500575048122315,0.5105440669252987,0.0632439562177241,0.22525123481208098,0.024358362871021704,0.014482247191063903,0.0,0.0,0.5661551427747209,0.03607214104502322,0.3657574093994776,0.017533059589714375,0.0039497207820788,0.0,0.0,0.8317020351159176,0.0,0.16434824410200363,0.0,0.009411141272754575,0.0,0.0,0.6547553878906555,0.007134252255152662,0.3286992185814373,0.0
1687,городской округ город Оренбург,D,0.12098573188356478,0.020610896809086496,0.03500575048122315,0.5105440669252987,0.0632439562177241,0.22525123481208098,0.024358362871021704,0.014482247191063903,0.0,0.0,0.5661551427747209,0.03607214104502322,0.3657574093994776,0.017533059589714375,0.0039497207820788,0.0,0.0,0.8317020351159176,0.0,0.16434824410200363,0.0,0.009411141272754575,0.0,0.0,0.6547553878906555,0.007134252255152662,0.3286992185814373,0.0
1688,городской округ город Орск,F,0.15874146786871043,0.02096049104362666,0.042939609252188954,0.3517109403843957,0.03793768356403613,0.3404828934297585,0.047226914457283546,0.014490286515658892,0.0,0.0,0.5665823794736203,0.03609216526135314,0.3652923762808172,0.01754279246855047,0.028706177311038417,0.0,0.0,0.34170670214201776,0.0,0.616654467089976,0.012932653456967824,0.009420277928411418,0.0,0.0,0.6554481613523121,0.007141178429602204,0.3279903822896742,0.0
1689,городской округ город Орёл,D,0.12098573188356478,0.020610896809086496,0.03500575048122315,0.5105440669252987,0.0632439562177241,0.22525123481208098,0.024358362871021704,0.014482247191063903,0.0,0.0,0.5661551427747209,0.03607214104502322,0.3657574093994776,0.017533059589714375,0.0039497207820788,0.0,0.0,0.8317020351159176,0.0,0.16434824410200363,0.0,0.009411141272754575,0.0,0.0,0.6547553878906555,0.007134252255152662,0.3286992185814373,0.0
1690,городской округ город Первомайск,G,0.02690719556445206,0.026780246907324105,0.09425001175658107,0.027018765141488023,0.0271965201753136,0.18355572247022042,0.6142915379846208,0.0,0.0,0.13228028676545173,0.0,0.0,0.19303286773195893,0.6746868455025894,0.008048399014038726,0.0,0.12717858097183607,0.0,0.0,0.11018553596554302,0.7545874840485822,0.015215116502984521,0.0,0.18494236438972567,0.0,0.0,0.26406602426166026,0.5357764948456295
1691,городской округ город Переславль-Залесский,F,0.14697579731312138,0.020961879400033943,0.03817106950027792,0.3640477074126682,0.041831498535950425,0.3494515084607303,0.038560539377217935,0.014490286515658892,0.0,0.0,0.5665823794736203,0.03609216526135314,0.3652923762808172,0.01754279246855047,0.028706177311038417,0.0,0.0,0.34170670214201776,0.0,0.616654467089976,0.012932653456967824,0.009420277928411418,0.0,0.0,0.6554481613523121,0.007141178429602204,0.3279903822896742,0.0
