panel_index,municipality,reference_profile,consensus_class,second_class,top_affinity_share,second_affinity_share,affinity_margin,affinity_entropy,consensus_matches_reference,raw_affinity_A,affinity_share_A,raw_affinity_B,affinity_share_B,raw_affinity_C,affinity_share_C,raw_affinity_D,affinity_share_D,raw_affinity_E,affinity_share_E,raw_affinity_F,affinity_share_F,raw_affinity_G,affinity_share_G,D_G_balance,B_E_balance,family_votes_D_over_G,family_votes_G_over_D,family_votes_B_over_E,family_votes_E_over_B,D_G_transition_direction,B_E_transition_direction,perturbation_peer_coassignment,destination_precision,destination_jaccard,stability_class,without_perturbation_class_matches_full,without_perturbation_DG_side_matches_full,without_alpha_class_matches_full,without_alpha_DG_side_matches_full,without_gamma_class_matches_full,without_gamma_DG_side_matches_full,without_algorithm_class_matches_full,without_algorithm_DG_side_matches_full,lofo_class_match_count,lofo_all_class_match,lofo_DG_side_match_count,lofo_all_DG_side_match,lofo_entropy_range,lofo_min_margin,anchor_consensus_class,anchor_second_class,anchor_top_affinity_share,anchor_affinity_margin,anchor_affinity_entropy,anchor_class_matches_full,anchor_vs_all_L1_affinity_share
1525,городской округ Сыктывкар,D,D,F,0.6206864539171215,0.2764163175216186,0.3442701363955029,0.5279899880707933,True,0.06873522429390157,0.04343940666534608,0.009846938555413971,0.00622308536432977,0.01672413758933544,0.010569349577794268,0.982127195126132,0.6206864539171215,0.04836021520457761,0.03056277296358054,0.4373802278128193,0.2764163175216186,0.01915025897034555,0.012102613990209078,0.9617483467903986,-0.6616588196008918,4,0,0,3,,,0.9756578947368424,0.5116609246776775,0.4993048541706834,expansive_core,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514,D,F,0.5870306434565674,0.23907180726614358,0.48649148943050446,True,0.14542756339543822
1526,городской округ Сысертский,D,D,F,0.6206864539171215,0.2764163175216186,0.3442701363955029,0.5279899880707933,True,0.06873522429390157,0.04343940666534608,0.009846938555413971,0.00622308536432977,0.01672413758933544,0.010569349577794268,0.982127195126132,0.6206864539171215,0.04836021520457761,0.03056277296358054,0.4373802278128193,0.2764163175216186,0.01915025897034555,0.012102613990209078,0.9617483467903986,-0.6616588196008918,4,0,0,3,,,0.9756578947368424,0.5116609246776775,0.4993048541706834,expansive_core,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514,D,F,0.5870306434565674,0.23907180726614358,0.48649148943050446,True,0.14542756339543822
1527,городской округ Тавдинский,F,G,F,0.5182722443594379,0.30671841735547356,0.2115538270039643,0.5970648314439184,False,0.019598109132431922,0.012871342072608665,0.009846938555413971,0.006467119539861686,0.20086206579259758,0.1319190714143418,0.02611111134923751,0.017148850626402534,0.010053763216141091,0.006602954631873935,0.46701431617232186,0.30671841735547356,0.7891295210685138,0.5182722443594379,-0.9359425663762609,-0.010392832529290177,0,4,0,1,G-leaning,,0.4841104294478527,0.2236031326828431,0.1989914948514712,transition,True,True,True,True,True,True,True,True,4,True,4,True,0.1034439807261639,0.1278503064583888,G,F,0.6525127124183023,0.3644143488027745,0.4603310029512324,True,0.28440027504234705
1528,городской округ Тайгинский,F,G,F,0.39232188999044576,0.36064935170486745,0.03167253828557831,0.7084105354747742,False,0.034278959722806375,0.02103609392587478,0.009846938555413971,0.006042806608165285,0.16499999955553432,0.10125615002576145,0.16758170064684808,0.10284047192714275,0.02583333360211503,0.01585323581774257,0.5876891710366939,0.36064935170486745,0.639300542807332,0.39232188999044576,-0.5846191882239272,-0.4480457709549091,0,4,0,2,G-leaning,,0.6339877300613499,0.3457074229845013,0.3122794051420589,transition,True,True,True,True,True,True,False,True,3,False,4,True,0.0635961931950858,0.04944724893266372,G,F,0.44755217057452806,0.06692436093636911,0.6106764437617989,True,0.20158660492446112
1529,городской округ Талдомский,F,D,F,0.48952238725621994,0.39198879987495894,0.097533587381261,0.5811802189512819,False,0.08588652363615044,0.05644809351181793,0.009846938555413971,0.006471805876506271,0.01793103417831248,0.011785000151466758,0.7448148107022242,0.48952238725621994,0.03779569851054299,0.024840860166909822,0.5964161627268865,0.39198879987495894,0.02882210685837763,0.018943053162120412,0.9254893188157096,-0.5866333535743722,4,0,0,3,D-leaning,,0.6566257668711657,0.5486386544565185,0.4201205654889899,transition,True,True,True,True,True,True,True,True,4,True,4,True,0.1763393454485322,0.02194856742741802,F,D,0.478752094313866,0.026537019095832337,0.5053133379378958,False,0.1739680080625885
1530,городской округ Талицкий,F,G,F,0.49558673159846117,0.3160143963773084,0.1795723352211528,0.6215048940469383,False,0.029881796654287383,0.019310068740580832,0.009846938555413971,0.006363240557091397,0.20534482241833005,0.1326969285781347,0.036307189710973915,0.023462254870662995,0.010161290100465218,0.006566379277760538,0.48902352753043904,0.3160143963773084,0.7669067436858162,0.49558673159846117,-0.9095952194020568,-0.01571111318536824,0,4,0,1,G-leaning,,0.5721472392638038,0.2912302929568893,0.2630395516733483,transition,True,True,True,True,True,True,True,True,4,True,4,True,0.13013201858888535,0.08799613198791745,G,F,0.6181903635919263,0.3153059486593558,0.5024504756575504,True,0.2638106137780495
1531,городской округ Тейково,F,G,F,0.3887356904483815,0.36155242653561387,0.027183263912767652,0.710261777321779,False,0.034314420721526684,0.02102280082812397,0.009846938555413971,0.006032747272559307,0.16499999955553432,0.10108759099991045,0.17251633791849505,0.10569249124414458,0.025913978736567242,0.015876252671266272,0.5901431583005227,0.36155242653561387,0.6345129814327072,0.3887356904483815,-0.5724657486863384,-0.4492904935846273,0,4,0,2,G-leaning,,0.6438036809815952,0.3556551010703052,0.3199719256129282,transition,True,True,True,True,True,True,False,True,3,False,4,True,0.06080768200143327,0.04944724893266372,G,F,0.4421653720024307,0.05923268107634533,0.612618394382936,True,0.20154693309292718
1532,городской округ Томаринский,F,F,A,0.3040540478278588,0.29422252245761493,0.009831525370243843,0.7559338238153028,True,0.40554374747031124,0.29422252245761493,0.009846938555413971,0.007143966879852184,0.12068965372725807,0.08756050259847618,0.04346405171174434,0.03153322671259731,0.011075268569652753,0.008035121921580918,0.41909510176057463,0.3040540478278588,0.368642489998143,0.26745061160201955,-0.7890640049953784,-0.05870938983139738,1,3,0,2,G-leaning,,0.5475460122699387,0.3536938328092425,0.2870088325122761,transition,False,True,True,True,False,True,False,True,1,False,4,True,0.10240857446587781,0.016657781739167377,A,G,0.36960973197440733,0.07457977786341219,0.6941364122531702,False,0.21727972994487227
1533,городской округ Троицкий,F,D,F,0.4530229378339185,0.3980996677010127,0.05492327013290582,0.6252634820326236,False,0.06878250536792879,0.044562207845168164,0.009846938555413971,0.006379548406934842,0.028965517846417838,0.018765926302196683,0.6992484026290233,0.4530229378339185,0.031317204116813595,0.02028951622971432,0.6144734261317487,0.3980996677010127,0.09088255657278813,0.058880195681054646,0.769955713000798,-0.5215768911394111,4,0,0,3,D-leaning,,0.6869325153374233,0.4941884590295412,0.4021774317361706,transition,True,True,False,True,True,True,False,True,2,False,4,True,0.20482312798787738,0.0012825841111285263,F,D,0.4705502935226673,0.033562661357252166,0.5475733285759775,False,0.14490125164330914
1534,городской округ Тугулымский,G,G,F,0.6267027161518489,0.2018451100961726,0.42485760605567635,0.5373595976128378,True,0.019349882042312874,0.012908616916063828,0.009846938555413971,0.00656905077405136,0.20787355849712058,0.13867578767408212,0.009934640300819298,0.006627558016205701,0.009999999776482582,0.006671160371575475,0.3025637135701396,0.2018451100961726,0.9394208312158268,0.6267027161518489,-0.9790707683288574,-0.007712082262210825,0,4,0,1,,,0.9048132780082984,0.8870378007011961,0.8097966315143268,stable_core,True,True,True,True,True,True,True,True,4,True,4,True,0.08347780037209052,0.3713528707595649,G,F,0.8066556267592969,0.658320703733619,0.34313162419342763,True,0.369271501307622
1535,городской округ Туринский,G,G,F,0.5902955024573328,0.24047384487023155,0.3498216575871012,0.5570504535602707,True,0.019491726010773622,0.012959043066421837,0.009846938555413971,0.006546721452040079,0.20396551162261387,0.1356061463064506,0.011209150076253352,0.00745238561715179,0.010026881496311837,0.0066663562303714155,0.3616972544147926,0.24047384487023155,0.8878648014607766,0.5902955024573328,-0.9750651210457371,-0.009054270413515203,0,4,0,1,,,0.8707883817427383,0.8419028055067349,0.7707038062368842,stable_core,True,True,True,True,True,True,True,True,4,True,4,True,0.08604204917991454,0.3085765217788225,G,F,0.756098036891088,0.5593220076366443,0.38562050042283297,True,0.34168425192780394
1536,городской округ Тымовский,F,A,F,0.311476777740283,0.30152336710479216,0.009953410635490823,0.7462435491488696,False,0.4160401938971898,0.311476777740283,0.00489795907419555,0.003666954617157038,0.11862069034370883,0.08880774248152731,0.04405228684662409,0.03298062196958755,0.007956989124537475,0.005957158393301452,0.4027454021609634,0.30152336710479216,0.3413886034928764,0.25558737769335155,-0.7714187158097192,-0.23796517909293638,1,3,0,2,G-leaning,,0.4821472392638036,0.3825805124152428,0.2655401445941595,transition,True,True,False,True,True,True,True,True,3,False,4,True,0.09882349602644891,0.017116499605241753,A,G,0.3920494088147321,0.1116954501226704,0.6767346857875778,True,0.21880891485229234
1537,городской округ Углегорский,A,A,F,0.8150094292163469,0.07979304963103598,0.7352163795853109,0.38595565936241794,True,0.9230119121926171,0.8150094292163469,0.009846938555413971,0.008694739109609264,0.02396551693051026,0.021161289487598548,0.056470587934836065,0.04986291187830067,0.01833333323399226,0.016188132847792545,0.09036697328819776,0.07979304963103598,0.010521588718682681,0.009290447829316017,0.6858860468708166,-0.30114665827206694,2,1,0,3,,,0.9408571428571426,0.7268135437384217,0.6882053842730724,expansive_core,True,True,True,True,True,True,True,True,4,True,4,True,0.3233210648772359,0.6710147435318765,A,D,0.8658465781680319,0.8182250166268326,0.3078879881133536,True,0.10167429790336988
1538,городской округ Удомельский,F,D,F,0.46465796411200966,0.3969297099736496,0.06772825413836003,0.6121779514080538,False,0.0646690312337051,0.04207654648499782,0.009846938555413971,0.006406855954969827,0.0231034478236889,0.015032130183055971,0.7141503498834723,0.46465796411200966,0.034032258125002025,0.022142899988886237,0.6100562416885528,0.3969297099736496,0.08107944825963344,0.05275389330243077,0.7960854876189065,-0.5511796340697904,4,0,0,3,D-leaning,,0.6692638036809817,0.5049686312261393,0.4040017350780845,transition,True,True,True,True,True,True,False,True,3,False,4,True,0.19099195265746005,0.016135255108407742,F,D,0.47137944839086365,0.024351641236978583,0.5313020876008275,False,0.148899476834428
1539,городской округ Уссурийский,A,A,F,0.820477695059909,0.07916892682897896,0.7413087682309301,0.3776010595918409,True,0.9189404872911316,0.820477695059909,0.009846938555413971,0.008791857101822327,0.02396551693051026,0.021397655630592264,0.05150326872183607,0.04598478769121371,0.016559139454877504,0.01478485795327587,0.08866972574217968,0.07916892682897896,0.010521588718682681,0.009394219734208046,0.6607299346468379,-0.2541915121529038,2,1,0,3,,,0.9245714285714284,0.738266161142899,0.6844584335493775,expansive_core,True,True,True,True,True,True,True,True,4,True,4,True,0.3145440327679824,0.6778847777716086,A,D,0.8710831166652129,0.8273100952847685,0.30023003503172774,True,0.10121084321060798
1540,городской округ Усть-Катавский,F,G,F,0.3951404131640858,0.35778684086083723,0.037353572303248594,0.7079711648572744,False,0.033569739920133394,0.020610554225934368,0.009846938555413971,0.006045648895065882,0.16568965458407484,0.10172719891801413,0.16748366137856946,0.10282865142874538,0.02583333357207237,0.015860692507317246,0.5827505200918467,0.35778684086083723,0.6435906941872187,0.3951404131640858,-0.5870078736203257,-0.4480457704901656,0,4,0,2,G-leaning,,0.6142331288343561,0.3275748936508377,0.2952639392515693,transition,True,True,True,True,True,True,False,True,3,False,4,True,0.06369594647103416,0.04944724893266372,G,F,0.45126683009638324,0.07434585411509248,0.6103431393020765,True,0.20169593923814666
1541,городской округ Ухта,A,A,F,0.7413797550192619,0.1256049944980981,0.6157747605211639,0.47067621744663835,True,0.845750000008515,0.7413797550192619,0.009846938555413971,0.008631771674642666,0.02413793071975996,0.021159176072725255,0.08733115552200212,0.07655400613159814,0.019381720227219405,0.016989908357981823,0.1432874628402498,0.1256049944980981,0.011043177674394198,0.009680388245692137,0.7754866068093719,-0.32621345176025185,3,0,0,3,,,0.822285714285714,0.5943107240327556,0.5704157783476197,unresolved,True,True,True,True,True,True,True,True,4,True,4,True,0.3558199504070869,0.5197189507087137,A,F,0.7637632131409033,0.6451401530387454,0.4347599745994642,True,0.044927628349227006
1542,городской округ Фрязино,E,E,B,0.6052667324451602,0.3018786137999983,0.30338811864516185,0.520196501411235,True,0.029988180178858286,0.021663914958936333,0.4178741598615841,0.3018786137999983,0.008275861883985585,0.005978607804716485,0.060457516534655704,0.043675424418005926,0.837837845248145,0.6052667324451602,0.019770641970684587,0.014282610808055875,0.010041450552758157,0.007254095765126854,0.7151319808612955,-0.33444267768218305,3,0,1,3,,E-leaning,0.8189189189189193,0.7250259169060582,0.634326271381198,unresolved,True,True,True,True,True,True,True,True,4,True,4,True,0.18626085201542547,0.1971853924352101,E,B,0.6196961099780319,0.32264906726284776,0.5051521873167225,True,0.03407993343714539
1543,городской округ Холмский,A,A,F,0.8150094292163469,0.07979304963103598,0.7352163795853109,0.38595565936241794,True,0.9230119121926171,0.8150094292163469,0.009846938555413971,0.008694739109609264,0.02396551693051026,0.021161289487598548,0.056470587934836065,0.04986291187830067,0.01833333323399226,0.016188132847792545,0.09036697328819776,0.07979304963103598,0.010521588718682681,0.009290447829316017,0.6858860468708166,-0.30114665827206694,2,1,0,3,,,0.9408571428571426,0.7268135437384217,0.6882053842730724,expansive_core,True,True,True,True,True,True,True,True,4,True,4,True,0.3233210648772359,0.6710147435318765,A,D,0.8658465781680319,0.8182250166268326,0.3078879881133536,True,0.10167429790336988
1544,городской округ Чайковский,F,D,F,0.534702876635437,0.35432409207011534,0.1803787845653217,0.5673651982097897,False,0.0735933799164515,0.04635421908520939,0.009846938555413971,0.006202285417987952,0.01913793086363324,0.012054397299017555,0.8489106864321465,0.534702876635437,0.03784946204032949,0.023840218477077207,0.5625357957888235,0.35432409207011534,0.035756476680926706,0.022521911015155563,0.9191640016227064,-0.5870993017325197,4,0,0,3,D-leaning,,0.6039263803680981,0.443706302950946,0.3606936431393526,transition,True,True,True,True,True,True,True,True,4,True,4,True,0.18277901868507712,0.13466758417152042,D,F,0.5079454970355147,0.08420627902267674,0.5050265758941708,True,0.13883025188544537
1545,городской округ Чапаевск,F,D,F,0.48374946610379516,0.39281220752561447,0.09093725857818069,0.5915416256187422,False,0.08131205669029597,0.05316825669662977,0.009846938555413971,0.00643870759270405,0.02293103461250149,0.014994124908690017,0.7398148153732026,0.48374946610379516,0.03588709688835567,0.023465823607492525,0.6007413158044677,0.39281220752561447,0.03880138161925145,0.02537141356507415,0.9003324570715872,-0.5693824758796603,4,0,0,3,D-leaning,,0.6739263803680982,0.532689595972904,0.420973373403653,transition,True,True,True,True,True,True,True,True,4,True,4,True,0.18816991703746494,0.013711282548531878,F,D,0.47827369858388485,0.031221962120773883,0.5184431681024367,False,0.17092298211654094
1546,городской округ Чебаркульский,D,D,F,0.6206864539171215,0.2764163175216186,0.3442701363955029,0.5279899880707933,True,0.06873522429390157,0.04343940666534608,0.009846938555413971,0.00622308536432977,0.01672413758933544,0.010569349577794268,0.982127195126132,0.6206864539171215,0.04836021520457761,0.03056277296358054,0.4373802278128193,0.2764163175216186,0.01915025897034555,0.012102613990209078,0.9617483467903986,-0.6616588196008918,4,0,0,3,,,0.9756578947368424,0.5116609246776775,0.4993048541706834,expansive_core,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514,D,F,0.5870306434565674,0.23907180726614358,0.48649148943050446,True,0.14542756339543822
1547,городской округ Челябинский,D,D,F,0.6206864539171215,0.2764163175216186,0.3442701363955029,0.5279899880707933,True,0.06873522429390157,0.04343940666534608,0.009846938555413971,0.00622308536432977,0.01672413758933544,0.010569349577794268,0.982127195126132,0.6206864539171215,0.04836021520457761,0.03056277296358054,0.4373802278128193,0.2764163175216186,0.01915025897034555,0.012102613990209078,0.9617483467903986,-0.6616588196008918,4,0,0,3,,,0.9756578947368424,0.5116609246776775,0.4993048541706834,expansive_core,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514,D,F,0.5870306434565674,0.23907180726614358,0.48649148943050446,True,0.14542756339543822
1548,городской округ Чердынский,G,G,F,0.6319625788392381,0.19659348883121333,0.4353690900080248,0.5346575290292097,True,0.019349882042312874,0.013021559256734861,0.009846938555413971,0.006626525868031797,0.2056321818381548,0.13838077333194707,0.009934640300819298,0.006685545012035738,0.009999999776482582,0.006729528860799131,0.29213558408554174,0.19659348883121333,0.9390888690515673,0.6319625788392381,-0.9790634474216582,-0.007712082262210831,0,4,0,1,,,0.9034854771784228,0.9079511089614986,0.8146376943842004,stable_core,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844,G,F,0.8123839153730266,0.6697080007846729,0.3379807285752021,True,0.36978511362797417
1549,городской округ Черкесский,C,C,A,0.8748161489097994,0.033202280471481084,0.8416138684383183,0.30481732519808363,True,0.027789597749604402,0.033202280471481084,0.009846938555413971,0.011764863192629321,0.7322023830243519,0.8748161489097994,0.01977124138814367,0.023622159188966523,0.010322580414433633,0.012333147575492412,0.021401630694599143,0.02557010544995221,0.015644213830366963,0.018691295211679036,0.1165318229658002,-0.023582211342309246,1,2,0,1,,,0.7085714285714286,0.8393131386968361,0.5899290715372216,unresolved,True,False,True,True,True,True,True,True,4,True,3,False,0.3337111396786656,0.7954491468574326,C,F,0.9121245844440906,0.8926585111924199,0.231802261132395,True,0.07461687106858228
1550,городской округ Черноголовка,micro,D,F,0.4430102727481234,0.38949022507234526,0.053520047675778115,0.5815550369823218,False,0.17918439852800352,0.13611648583119326,0.0,0.0,0.0006896551569987988,0.0005238929124254393,0.5831808599771238,0.4430102727481234,0.02365591393543347,0.0179700905908565,0.5127268110541484,0.38949022507234526,0.01696718500956044,0.01288903284505615,0.9434566682294636,-1.0,4,0,0,3,,,0.0,0.0,0.0,unresolved,True,True,True,True,True,True,False,True,3,False,4,True,0.11796133541644616,0.055795680632046485,F,D,0.46779829019847113,0.05490333279164311,0.5006803787061611,False,0.1566161302522517
1551,городской округ Чернушинский,F,F,G,0.37039125911787485,0.261416417412917,0.10897484170495786,0.7851652464171816,True,0.11947990659333713,0.07579544965141602,0.009846938555413971,0.006246683285732395,0.12103448230130918,0.07678163861123799,0.3041503278940332,0.19294634153689103,0.025887097071816204,0.01642221038393064,0.583865037359343,0.37039125911787485,0.4120829057430974,0.261416417412917,-0.15069473570915973,-0.44887621100873515,1,3,0,2,G-leaning,,0.6728834355828224,0.3862780735110409,0.3448800073545801,transition,True,True,True,True,True,True,True,False,4,True,3,False,0.03148420780538608,0.019905679428692702,F,G,0.40051665520210983,0.13243353882639092,0.7125895089551163,True,0.1430243965652951
1552,городской округ Чехов,E,E,B,0.4946870109392941,0.27350869504827535,0.22117831589101877,0.6746907013806198,True,0.03353427953568967,0.021887528957078715,0.4190476253932836,0.27350869504827535,0.008275861883985585,0.005401582176165073,0.17892156616827243,0.11678053069206627,0.7579189290871491,0.4946870109392941,0.11686544539834108,0.07627704711877853,0.017554404242012475,0.011457605068341942,0.8213073669481817,-0.28791922965343647,3,0,1,3,,E-leaning,0.8343783783783788,0.7170584372312615,0.6442111721838635,unresolved,True,True,True,True,True,True,True,True,4,True,4,True,0.1745413331785044,0.18182240774253594,E,B,0.48767578031783093,0.2133829130323987,0.6722999653494396,True,0.042012094656731516
1553,городской округ Чусовской,F,D,F,0.4806505568852074,0.39332278297942125,0.08732777390578617,0.5955041556920851,False,0.08092198611389026,0.05293197230701667,0.009846938555413971,0.006440992169797968,0.02310344840175119,0.015112222891773164,0.7348148197520012,0.4806505568852074,0.03500000044943825,0.022893890072443912,0.6013088006229123,0.39332278297942125,0.04379620082058746,0.02864758269433965,0.887501718667224,-0.5608646309462245,4,0,0,3,D-leaning,,0.6761963190184049,0.5275226495464669,0.4184004864298379,transition,True,True,True,True,True,True,True,True,4,True,4,True,0.19262873431411115,0.008886337093359453,F,D,0.4781197372529621,0.033923940001967745,0.523863070463782,False,0.16959390854708165
1554,городской округ Шалинский,G,G,F,0.6319625788392381,0.19659348883121333,0.4353690900080248,0.5346575290292097,True,0.019349882042312874,0.013021559256734861,0.009846938555413971,0.006626525868031797,0.2056321818381548,0.13838077333194707,0.009934640300819298,0.006685545012035738,0.009999999776482582,0.006729528860799131,0.29213558408554174,0.19659348883121333,0.9390888690515673,0.6319625788392381,-0.9790634474216582,-0.007712082262210831,0,4,0,1,,,0.9034854771784228,0.9079511089614986,0.8146376943842004,stable_core,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844,G,F,0.8123839153730266,0.6697080007846729,0.3379807285752021,True,0.36978511362797417
1555,городской округ Шатура,F,D,F,0.4831910087063781,0.38165880220352294,0.10153220650285516,0.5988608595243535,False,0.10514184574973076,0.06958358073764011,0.009846938555413971,0.00651677016989198,0.01793103417831248,0.011866879029553138,0.7301089418869392,0.4831910087063781,0.04430107528003313,0.029318749604701048,0.5766922380958049,0.38165880220352294,0.02699309154341258,0.017864209548312682,0.9286936493325486,-0.6362954849890419,4,0,0,3,D-leaning,,0.5777300613496933,0.4905522187306929,0.3655264698350314,transition,True,True,True,True,True,True,True,True,4,True,4,True,0.19738281309660638,0.026574470329027267,F,D,0.4670589484293332,0.019444359241475584,0.5282889487367164,False,0.171316533802228
1556,городской округ Шаховская,F,D,F,0.4902792956330592,0.3941330879683311,0.09614620766472814,0.5781629377049623,False,0.08145390023602873,0.05397755767211879,0.009846938555413971,0.006525331411123372,0.01827586175681188,0.012110977855295385,0.7398474950805988,0.4902792956330592,0.03602150547248061,0.023870592856121302,0.5947597225888009,0.3941330879683311,0.028827288216028188,0.019103156603950924,0.9249948382789502,-0.5706443170635731,4,0,0,3,D-leaning,,0.6499999999999999,0.5561933590517045,0.4170554884894866,transition,True,True,True,True,True,True,True,True,4,True,4,True,0.17321965046791304,0.019267204745428035,F,D,0.48080209904049626,0.028142180085072188,0.502247750119193,False,0.1733380221443305
1557,городской округ Шуя,F,G,F,0.3812893006491385,0.36406504158372494,0.017224259065413583,0.7136497175955173,False,0.03484633575517235,0.021261098852659373,0.009846938555413971,0.006007998530853962,0.1643103446554521,0.1002521041173048,0.18238562261503116,0.11128053115732328,0.025967742206268414,0.015843925108995068,0.5966922388943426,0.36406504158372494,0.6249223091596149,0.3812893006491385,-0.5481634319779166,-0.4501171951838772,0,4,0,2,G-leaning,,0.6700000000000003,0.3774308050863043,0.3389972850506994,transition,True,True,True,True,True,True,False,True,3,False,4,True,0.06280265050949263,0.03974095447012105,G,F,0.4334303523702068,0.04866318780460516,0.6167817154185392,True,0.2005091630042165
1558,городской округ Щёлково,E,E,B,0.6041894744090379,0.30354673942618465,0.30064273498285327,0.5198074247914846,True,0.029988180178858286,0.021526059668915694,0.4228741560055285,0.30354673942618465,0.008275861883985585,0.005940563770921066,0.060457516534655704,0.043397501969024234,0.8417027128709329,0.6041894744090379,0.019770641970684587,0.014191725413660239,0.010041450552758157,0.007207935342256169,0.7151319808612956,-0.3312005518790811,3,0,1,3,,E-leaning,0.8343783783783788,0.7170584372312615,0.6442111721838635,unresolved,True,True,True,True,True,True,True,True,4,True,4,True,0.1855568320381325,0.19475839024415914,E,B,0.6188517727395141,0.3203730986661442,0.5046532021870809,True,0.03448095824917674
1559,городской округ Эгвекинот,A,A,F,0.8150094292163469,0.07979304963103598,0.7352163795853109,0.38595565936241794,True,0.9230119121926171,0.8150094292163469,0.009846938555413971,0.008694739109609264,0.02396551693051026,0.021161289487598548,0.056470587934836065,0.04986291187830067,0.01833333323399226,0.016188132847792545,0.09036697328819776,0.07979304963103598,0.010521588718682681,0.009290447829316017,0.6858860468708166,-0.30114665827206694,2,1,0,3,,,0.9408571428571426,0.7268135437384217,0.6882053842730724,expansive_core,True,True,True,True,True,True,True,True,4,True,4,True,0.3233210648772359,0.6710147435318765,A,D,0.8658465781680319,0.8182250166268326,0.3078879881133536,True,0.10167429790336988
1560,городской округ Электросталь,E,E,B,0.5992593835216613,0.299607285875461,0.2996520976462003,0.5310327098006474,True,0.030449172937648095,0.021831438593913302,0.4178741598615841,0.299607285875461,0.008275861883985585,0.005933624893586166,0.07039215605632931,0.05046974627467881,0.8358108204764289,0.5992593835216613,0.021896024300098783,0.015699004729530844,0.010041450552758157,0.007199516111168603,0.7503170384598006,-0.3333665690899181,3,0,1,3,,E-leaning,0.8108108108108111,0.69082261604859,0.6226143932965904,unresolved,True,True,True,True,True,True,True,True,4,True,4,True,0.19817749398903745,0.19374191451363892,E,B,0.6127729645728679,0.3173511450877891,0.5173745848730857,True,0.033132516472166876
1561,городской округ Южно-Курильский,A,A,F,0.8150094292163469,0.07979304963103598,0.7352163795853109,0.38595565936241794,True,0.9230119121926171,0.8150094292163469,0.009846938555413971,0.008694739109609264,0.02396551693051026,0.021161289487598548,0.056470587934836065,0.04986291187830067,0.01833333323399226,0.016188132847792545,0.09036697328819776,0.07979304963103598,0.010521588718682681,0.009290447829316017,0.6858860468708166,-0.30114665827206694,2,1,0,3,,,0.9408571428571426,0.7268135437384217,0.6882053842730724,expansive_core,True,True,True,True,True,True,True,True,4,True,4,True,0.3233210648772359,0.6710147435318765,A,D,0.8658465781680319,0.8182250166268326,0.3078879881133536,True,0.10167429790336988
1562,городской округ Южноуральский,F,D,F,0.48672073433811197,0.39198041178599236,0.09474032255211962,0.5859509750355416,False,0.085921984648081,0.05614820068397047,0.009846938555413971,0.006434766193968011,0.01827586175681188,0.011942889329161849,0.7448148107022242,0.48672073433811197,0.03776881681574929,0.024681123403428894,0.5998364063951135,0.39198041178599236,0.03380656295933717,0.022091874265366386,0.9131630235107528,-0.586399985523388,4,0,0,3,D-leaning,,0.6703067484662577,0.5348637768056214,0.4219484300929954,transition,True,True,True,True,True,True,True,True,4,True,4,True,0.18155776899449422,0.01881773885178445,F,D,0.4780812355754996,0.02787649824880506,0.5111455351809089,False,0.17222054480548407
1563,городской округ Юргинский,D,D,F,0.6206864539171215,0.2764163175216186,0.3442701363955029,0.5279899880707933,True,0.06873522429390157,0.04343940666534608,0.009846938555413971,0.00622308536432977,0.01672413758933544,0.010569349577794268,0.982127195126132,0.6206864539171215,0.04836021520457761,0.03056277296358054,0.4373802278128193,0.2764163175216186,0.01915025897034555,0.012102613990209078,0.9617483467903986,-0.6616588196008918,4,0,0,3,,,0.9756578947368424,0.5116609246776775,0.4993048541706834,expansive_core,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514,D,F,0.5870306434565674,0.23907180726614358,0.48649148943050446,True,0.14542756339543822
1564,городской округ Ясненский,G,G,F,0.428284531411452,0.32294097797702487,0.10534355343442714,0.7034939723059644,True,0.02906619361766898,0.017908047905264478,0.009846938555413971,0.0060668228420302905,0.17183908184283767,0.10587222221514228,0.16722222354287417,0.10302771767852814,0.025806451877278667,0.01589967997055788,0.5241590285337664,0.32294097797702487,0.6951400386749215,0.428284531411452,-0.6121763883479375,-0.4476296118876398,0,4,0,2,,,0.6560788381742739,0.6620916196424794,0.561892017830504,unresolved,True,True,True,True,True,True,True,True,4,True,4,True,0.06971960606194905,0.03831537670444568,G,F,0.5052463758964292,0.17349154738684752,0.5913889780667456,True,0.21416038356358125
