month,ARI,NMI,K,mode,seed,louvain_seed,gamma,adjacent_ARI,adjacent_NMI,same_label_share
2024-11-01,0.6878862566128047,0.7281826155562765,8,optimizer_only,1,1,0.5,0.9333071503553755,0.9149471599742635,0.9763655462184874
2024-12-01,0.6878862566128047,0.7281826155562765,8,optimizer_only,1,1,0.5,1.0,1.0,1.0
2023-01-01,0.5713399263346455,0.6388099964746635,5,optimizer_only,2,2,0.5,,,
2023-02-01,0.5713399263346455,0.6388099964746635,5,optimizer_only,2,2,0.5,1.0,1.0,1.0
2023-03-01,0.5539149893124932,0.6218876429543311,5,optimizer_only,2,2,0.5,0.9284960733068333,0.9116184700289791,0.976890756302521
2023-04-01,0.564772692411671,0.6211275406019495,7,optimizer_only,2,2,0.5,0.9339173817849983,0.8968757817837213,0.9742647058823529
2023-05-01,0.5590625333812189,0.6133889545877657,7,optimizer_only,2,2,0.5,0.9372649187465224,0.9124262929179556,0.976890756302521
2023-06-01,0.5004848314470941,0.6071392887987913,8,optimizer_only,2,2,0.5,0.8865397850027261,0.8813469313047227,0.9453781512605042
2023-07-01,0.40153896333953276,0.5829327552739673,8,optimizer_only,2,2,0.5,0.7970960602684852,0.8189645092899003,0.9007352941176471
2023-08-01,0.4009645199962414,0.588233308032981,8,optimizer_only,2,2,0.5,0.7642018340447356,0.8162173977122934,0.8907563025210085
2023-09-01,0.5166875546268828,0.6201784881274482,8,optimizer_only,2,2,0.5,0.6760285796928468,0.795913277334061,0.8550420168067226
2023-10-01,0.5487291774447448,0.6239959228350663,9,optimizer_only,2,2,0.5,0.7168786281270286,0.8009150691418859,0.8723739495798319
2023-11-01,0.4671154217514981,0.6169308005989306,10,optimizer_only,2,2,0.5,0.7188972034949153,0.7593697843602623,0.8508403361344538
2023-12-01,0.3856099887965638,0.6099883489611077,10,optimizer_only,2,2,0.5,0.8125335827407091,0.791343592103056,0.8797268907563025
2024-01-01,0.3588307539211621,0.6118255677966591,10,optimizer_only,2,2,0.5,0.880083354558063,0.8411282751830407,0.9091386554621849
2024-02-01,0.45070511922687245,0.6373815673740135,10,optimizer_only,2,2,0.5,0.9344811463264506,0.8898716417581884,0.944327731092437
2024-03-01,0.5772879970525535,0.66693261119589,10,optimizer_only,2,2,0.5,0.9330000852860003,0.8800098694822008,0.9501050420168067
2024-04-01,0.6121711073654428,0.6585828287927029,11,optimizer_only,2,2,0.5,0.8395631926547099,0.8476835939315642,0.9206932773109243
2024-05-01,0.49882269404987,0.6392571091024828,10,optimizer_only,2,2,0.5,0.6437908254402237,0.7844630651938164,0.8382352941176471
2024-06-01,0.6007099606637367,0.6411907713935096,10,optimizer_only,2,2,0.5,0.601214415212339,0.7826651988797191,0.8130252100840336
2024-07-01,0.7515550395336491,0.6708385137221928,10,optimizer_only,2,2,0.5,0.7549308786448081,0.8182670093967435,0.8839285714285714
2024-08-01,0.7502155952824859,0.6923580071019462,10,optimizer_only,2,2,0.5,0.9419434236086506,0.9192973412523454,0.9758403361344538
2024-09-01,0.7598979133498038,0.7039018259330879,10,optimizer_only,2,2,0.5,0.9666766508692402,0.9341532172866871,0.9842436974789915
2024-10-01,0.7350994087103613,0.7021705233749395,10,optimizer_only,2,2,0.5,0.9469081760881621,0.906857923212829,0.976890756302521
2024-11-01,0.7168796786901299,0.711693155727794,10,optimizer_only,2,2,0.5,0.93016748653061,0.8859184619881472,0.9705882352941176
2024-12-01,0.7168796786901299,0.711693155727794,10,optimizer_only,2,2,0.5,1.0,1.0,1.0
2023-01-01,0.559011057985709,0.6346259969131224,5,optimizer_only,3,3,0.5,,,
2023-02-01,0.559011057985709,0.6346259969131224,5,optimizer_only,3,3,0.5,1.0,1.0,1.0
2023-03-01,0.57893740250129,0.6288770634663899,6,optimizer_only,3,3,0.5,0.9570159015930461,0.9320182032898382,0.9842436974789915
2023-04-01,0.6298478810826668,0.6585852233425782,6,optimizer_only,3,3,0.5,0.9269919594390836,0.8908928103778957,0.9705882352941176
2023-05-01,0.6569576044828734,0.679385533752701,8,optimizer_only,3,3,0.5,0.9139389503748394,0.8656438389421606,0.9564075630252101
2023-06-01,0.6516375367448043,0.6995098035052727,10,optimizer_only,3,3,0.5,0.9051325832035246,0.8753279536562636,0.9553571428571429
2023-07-01,0.6275999969346018,0.6969643025871665,10,optimizer_only,3,3,0.5,0.8624695429196663,0.869432396964505,0.9290966386554622
2023-08-01,0.6157271017830696,0.6979771926797295,10,optimizer_only,3,3,0.5,0.8004613228693026,0.8366149228682976,0.9065126050420168
2023-09-01,0.6418377397127025,0.7217936706426983,10,optimizer_only,3,3,0.5,0.8170065546099131,0.850921194700254,0.9122899159663865
2023-10-01,0.6144935133194676,0.7112725361339168,10,optimizer_only,3,3,0.5,0.7546816824136756,0.8267151110582133,0.8960084033613446
2023-11-01,0.5247360701142079,0.6801029709487141,10,optimizer_only,3,3,0.5,0.7587700508972091,0.8665383814016655,0.9122899159663865
2023-12-01,0.46486143431357013,0.6669339739569994,10,optimizer_only,3,3,0.5,0.7040755572286843,0.8352526836643064,0.8771008403361344
2024-01-01,0.4131143310413459,0.6546682343528187,11,optimizer_only,3,3,0.5,0.7604425807941336,0.8373677900649764,0.8891806722689075
2024-02-01,0.4207708190692621,0.6355115007301674,11,optimizer_only,3,3,0.5,0.8728819322155262,0.8455259434424272,0.9264705882352942
2024-03-01,0.4511028951189071,0.6336600327182228,11,optimizer_only,3,3,0.5,0.7949216304704365,0.8306529439425278,0.8928571428571429
2024-04-01,0.453934059979807,0.644182327075928,11,optimizer_only,3,3,0.5,0.6476209110384789,0.8017356969923514,0.8361344537815126
2024-05-01,0.5014429118274752,0.647848753443121,11,optimizer_only,3,3,0.5,0.6590483394037114,0.784862795602844,0.854516806722689
2024-06-01,0.5265801625281202,0.662385224090368,11,optimizer_only,3,3,0.5,0.7993164320016316,0.8299329642290706,0.9112394957983193
2024-07-01,0.5643944951180447,0.6899165816139036,11,optimizer_only,3,3,0.5,0.8928599173971454,0.8769123688384602,0.9495798319327731
2024-08-01,0.6600519833812042,0.7236612742628342,11,optimizer_only,3,3,0.5,0.8741761876626224,0.877165204309185,0.944327731092437
2024-09-01,0.7640951314302462,0.7553684544259368,11,optimizer_only,3,3,0.5,0.8575601602768518,0.8457103044734854,0.9338235294117647
2024-10-01,0.7970068457572311,0.7571304915875858,11,optimizer_only,3,3,0.5,0.875618378404428,0.8636302986575072,0.9485294117647058
2024-11-01,0.7928292559234894,0.7572307486313161,11,optimizer_only,3,3,0.5,0.9199215053202154,0.8915756165839064,0.9642857142857143
2024-12-01,0.7928292559234894,0.7572307486313161,11,optimizer_only,3,3,0.5,1.0,1.0,1.0
2023-01-01,0.5330389632577119,0.6904310578738091,8,optimizer_only,4,4,0.5,,,
2023-02-01,0.5330389632577119,0.6904310578738091,8,optimizer_only,4,4,0.5,1.0,1.0,1.0
2023-03-01,0.6244041788980976,0.6989236955584844,8,optimizer_only,4,4,0.5,0.83301969007515,0.8505747597393124,0.9227941176470589
2023-04-01,0.6731759963160091,0.7197838098685619,8,optimizer_only,4,4,0.5,0.8525768250250375,0.8683600900706373,0.9375
2023-05-01,0.6045917596155191,0.7084950542074433,8,optimizer_only,4,4,0.5,0.7836321145626226,0.8474957965957888,0.9117647058823529
2023-06-01,0.5557540386264757,0.7052018395103853,10,optimizer_only,4,4,0.5,0.8132003709934887,0.8742487129232569,0.9301470588235294
2023-07-01,0.5081347649983534,0.7002313879665947,10,optimizer_only,4,4,0.5,0.7590657074855592,0.8512230306774929,0.9096638655462185
2023-08-01,0.4700503395393563,0.6739227465184254,10,optimizer_only,4,4,0.5,0.7071445287196872,0.8181122672774603,0.8728991596638656
2023-09-01,0.5039435020850318,0.6733666835229618,10,optimizer_only,4,4,0.5,0.7447494636316034,0.8183621927651857,0.8608193277310925
2023-10-01,0.5422337999092903,0.7036159375234837,10,optimizer_only,4,4,0.5,0.8682491333289476,0.8583944979341183,0.9185924369747899
2023-11-01,0.538756990271906,0.7068657439726893,10,optimizer_only,4,4,0.5,0.9347641368202735,0.9060115357369961,0.9658613445378151
2023-12-01,0.5129602641681934,0.6983049133608958,11,optimizer_only,4,4,0.5,0.9470150084098279,0.922941799572768,0.9663865546218487
2024-01-01,0.460908623986131,0.6641187913363684,11,optimizer_only,4,4,0.5,0.9337024395541363,0.9141971134301486,0.9653361344537815
2024-02-01,0.4387874713719201,0.6499162741432498,10,optimizer_only,4,4,0.5,0.9014399106330492,0.902225147293179,0.9548319327731093
2024-03-01,0.42857306752011864,0.6498122001449347,10,optimizer_only,4,4,0.5,0.8066241460419603,0.8609794528188287,0.9044117647058824
2024-04-01,0.3892219592439402,0.6545483011748219,9,optimizer_only,4,4,0.5,0.6921823578618216,0.8284559183281615,0.8471638655462185
2024-05-01,0.5128791355436431,0.6815754692805945,10,optimizer_only,4,4,0.5,0.7066055196549079,0.8279885775457563,0.8550420168067226
2024-06-01,0.6909711826361824,0.7380792504952357,10,optimizer_only,4,4,0.5,0.7790366182643902,0.8420600381004424,0.9017857142857143
2024-07-01,0.8041771707914493,0.8006990164456138,9,optimizer_only,4,4,0.5,0.8637367002044652,0.8786544045277039,0.9459033613445378
2024-08-01,0.8777702770425667,0.8300451930376209,9,optimizer_only,4,4,0.5,0.9134374153489422,0.9067938664642121,0.9648109243697479
2024-09-01,0.9046913912121192,0.847787513045926,9,optimizer_only,4,4,0.5,0.917653639601711,0.879747898755944,0.9569327731092437
2024-10-01,0.889646135563103,0.8324235012352195,9,optimizer_only,4,4,0.5,0.9357760931697476,0.9100290026600153,0.9711134453781513
2024-11-01,0.8786888565993151,0.8438779859267581,9,optimizer_only,4,4,0.5,0.951803262855447,0.9216635231968853,0.9747899159663865
2024-12-01,0.8786888565993151,0.8438779859267581,9,optimizer_only,4,4,0.5,1.0,1.0,1.0
2023-01-01,0.48128424999144026,0.623899658388071,6,optimizer_only,5,5,0.5,,,
2023-02-01,0.48128424999144026,0.623899658388071,6,optimizer_only,5,5,0.5,1.0,1.0,1.0
2023-03-01,0.5152288575926394,0.6367423169469785,6,optimizer_only,5,5,0.5,0.9379608433021653,0.9016977672761298,0.9774159663865546
2023-04-01,0.5643774052257114,0.6489828952055493,6,optimizer_only,5,5,0.5,0.9451424099401425,0.9113930560823627,0.979516806722689
2023-05-01,0.6087250272686878,0.6553395897897911,6,optimizer_only,5,5,0.5,0.8950073992368901,0.8617090929872935,0.9590336134453782
2023-06-01,0.6182901161161994,0.6615842435885686,7,optimizer_only,5,5,0.5,0.8971838076071904,0.8829127352204754,0.9574579831932774
2023-07-01,0.5644804940911922,0.6306789400677761,8,optimizer_only,5,5,0.5,0.8036524587243622,0.8306910466675851,0.907563025210084
2023-08-01,0.5169275829133816,0.6237828396800248,10,optimizer_only,5,5,0.5,0.7003885735480005,0.7979910447445577,0.8602941176470589
2023-09-01,0.5144690271937982,0.6615805035597805,11,optimizer_only,5,5,0.5,0.7054372870386071,0.7902643341730161,0.8639705882352942
2023-10-01,0.5133161000538049,0.6840731739902953,11,optimizer_only,5,5,0.5,0.8297493623411233,0.8400731353924126,0.907563025210084
2023-11-01,0.48154805609952833,0.6825466814702039,12,optimizer_only,5,5,0.5,0.815526046386661,0.8422062752066352,0.9107142857142857
2023-12-01,0.4518874160585421,0.6743194613580089,12,optimizer_only,5,5,0.5,0.8414761847163854,0.8715610348868068,0.9327731092436975
2024-01-01,0.41705600378530455,0.65286539197874,12,optimizer_only,5,5,0.5,0.883527809320898,0.8791917931327821,0.9375
2024-02-01,0.38368307285475883,0.6289964022535086,12,optimizer_only,5,5,0.5,0.9003654380236602,0.8887072697611923,0.9332983193277311
2024-03-01,0.3890151116967287,0.633053392506738,12,optimizer_only,5,5,0.5,0.8598717394860895,0.8594923314088228,0.9002100840336135
2024-04-01,0.4668243539343817,0.6584232299257192,11,optimizer_only,5,5,0.5,0.7397617420845095,0.8320970257067072,0.8786764705882353
2024-05-01,0.5418383760079053,0.6750434559164548,11,optimizer_only,5,5,0.5,0.6451720448949205,0.8023203667002007,0.8623949579831933
2024-06-01,0.6799687358132971,0.6633214743846346,11,optimizer_only,5,5,0.5,0.6279722937088069,0.7940864328444918,0.8298319327731093
2024-07-01,0.7546837318990649,0.6730902510329445,11,optimizer_only,5,5,0.5,0.7958107493742572,0.8372175778083888,0.8949579831932774
2024-08-01,0.7527175763689635,0.6915853580844801,11,optimizer_only,5,5,0.5,0.9120028659054467,0.8917491427826625,0.946953781512605
2024-09-01,0.7355124920467193,0.7027111609143629,11,optimizer_only,5,5,0.5,0.9436690227931052,0.9067204755274146,0.9648109243697479
2024-10-01,0.7079071516257491,0.6932519495515841,10,optimizer_only,5,5,0.5,0.9628101752359932,0.9254111488081151,0.979516806722689
2024-11-01,0.6932383674920278,0.6947660748894909,10,optimizer_only,5,5,0.5,0.9614442651243474,0.9323238879518281,0.9837184873949579
2024-12-01,0.6932383674920278,0.6947660748894909,10,optimizer_only,5,5,0.5,1.0,1.0,1.0
2023-01-01,0.6057018984556655,0.7110017352998934,7,optimizer_only,6,6,0.5,,,
2023-02-01,0.6057018984556655,0.7110017352998934,7,optimizer_only,6,6,0.5,1.0,1.0,1.0
2023-03-01,0.6181399734975049,0.70172177126969,8,optimizer_only,6,6,0.5,0.9603910084970798,0.932813046640548,0.9821428571428571
2023-04-01,0.625568318978234,0.7101945970831766,8,optimizer_only,6,6,0.5,0.9147164188407346,0.9016985919359954,0.9642857142857143
2023-05-01,0.5639979538917661,0.7093002104089657,8,optimizer_only,6,6,0.5,0.8344392183335064,0.8716161178106149,0.9296218487394958
2023-06-01,0.4808103261635058,0.7040728181716153,8,optimizer_only,6,6,0.5,0.7580618156102611,0.8341828336859518,0.9017857142857143
2023-07-01,0.49308451895308075,0.6945599961738723,8,optimizer_only,6,6,0.5,0.7250890217129152,0.8341881096026024,0.8907563025210085
2023-08-01,0.5646352165204874,0.6920148638717479,9,optimizer_only,6,6,0.5,0.7558857980660934,0.830397768189462,0.8970588235294118
2023-09-01,0.5644109817875246,0.6955320986099627,9,optimizer_only,6,6,0.5,0.8487876332229538,0.885975331540107,0.9343487394957983
2023-10-01,0.538249099974504,0.6896898502397814,10,optimizer_only,6,6,0.5,0.8885415987356512,0.8879777921517791,0.9532563025210085
2023-11-01,0.5151913155693904,0.6920305517342185,10,optimizer_only,6,6,0.5,0.9348000610728446,0.9148622231003891,0.9658613445378151
2023-12-01,0.4807110571648564,0.6780233221162741,10,optimizer_only,6,6,0.5,0.9004362631408553,0.8742329737630422,0.9375
2024-01-01,0.40857344954960745,0.6342890698492689,10,optimizer_only,6,6,0.5,0.8921917409794022,0.8640994789368174,0.9332983193277311
2024-02-01,0.4119005491127839,0.6031879336637448,11,optimizer_only,6,6,0.5,0.8733390782644387,0.8589383159911523,0.9033613445378151
2024-03-01,0.4845882246341991,0.617253845753711,10,optimizer_only,6,6,0.5,0.8314938825311164,0.8315079624159034,0.881827731092437
2024-04-01,0.46547693362475473,0.6291176288995906,11,optimizer_only,6,6,0.5,0.7338995107025109,0.8161041720502406,0.8555672268907563
2024-05-01,0.4287192578194402,0.6464177045532278,11,optimizer_only,6,6,0.5,0.6749783404431873,0.8231765160538905,0.8419117647058824
2024-06-01,0.5460841713769443,0.6781955304901778,11,optimizer_only,6,6,0.5,0.715402520061975,0.8264160345267876,0.8629201680672269
2024-07-01,0.6738405273167598,0.7323146786505551,11,optimizer_only,6,6,0.5,0.8398423879104863,0.8678261986442507,0.9243697478991597
2024-08-01,0.7068114791064405,0.7502100703573148,11,optimizer_only,6,6,0.5,0.9466829241118471,0.9399301337718241,0.976890756302521
2024-09-01,0.74546078327535,0.7695471075449074,11,optimizer_only,6,6,0.5,0.9472256294573362,0.9230325105194435,0.9758403361344538
2024-10-01,0.7593490160625489,0.7793641313643639,10,optimizer_only,6,6,0.5,0.9462371338501503,0.9257464613945464,0.9763655462184874
2024-11-01,0.7511019683500314,0.7853062849419156,10,optimizer_only,6,6,0.5,0.9037855585261795,0.8904609884877429,0.960609243697479
2024-12-01,0.7511019683500314,0.7853062849419156,10,optimizer_only,6,6,0.5,1.0,1.0,1.0
2023-01-01,0.7565864388088402,0.7759699347713298,8,optimizer_only,7,7,0.5,,,
2023-02-01,0.7565864388088402,0.7759699347713298,8,optimizer_only,7,7,0.5,1.0,1.0,1.0
2023-03-01,0.7407533298493937,0.752103411265652,8,optimizer_only,7,7,0.5,0.9097748383672201,0.8873924212670191,0.9600840336134454
2023-04-01,0.7511061640508305,0.7648016344405139,9,optimizer_only,7,7,0.5,0.9222319205304957,0.8935597123725512,0.9611344537815126
2023-05-01,0.6261050977925919,0.6959076532519978,9,optimizer_only,7,7,0.5,0.8228994795292008,0.8362166462778547,0.8975840336134454
2023-06-01,0.5350236120698602,0.6773228594334101,9,optimizer_only,7,7,0.5,0.781782396146119,0.8438393064582616,0.8944327731092437
2023-07-01,0.42923628052131324,0.6398785566489787,10,optimizer_only,7,7,0.5,0.6579564776172322,0.8205608987977566,0.8340336134453782
2023-08-01,0.4856378125387821,0.6560400593742622,10,optimizer_only,7,7,0.5,0.7300552310234641,0.8396859761830664,0.8639705882352942
2023-09-01,0.5229765215481763,0.6592623247253576,10,optimizer_only,7,7,0.5,0.8371468533053581,0.8579125984093406,0.9154411764705882
2023-10-01,0.5132994038186055,0.6549586715105036,9,optimizer_only,7,7,0.5,0.862299175673875,0.8503730397622786,0.9196428571428571
2023-11-01,0.491845154845735,0.6464652628484786,9,optimizer_only,7,7,0.5,0.8821870971793974,0.8646974224527048,0.9243697478991597
2023-12-01,0.46958125914519544,0.6578410803442942,9,optimizer_only,7,7,0.5,0.9022972752640825,0.8709631084183866,0.9301470588235294
2024-01-01,0.4325028456915851,0.6451005757867707,10,optimizer_only,7,7,0.5,0.927935188393039,0.8980967649456674,0.9532563025210085
2024-02-01,0.4261080805446991,0.6330053223077018,9,optimizer_only,7,7,0.5,0.9355418623801507,0.8956894385982831,0.9548319327731093
2024-03-01,0.4369259600183747,0.611201690169042,9,optimizer_only,7,7,0.5,0.8690479674860495,0.8567255700338361,0.9243697478991597
2024-04-01,0.421440213057233,0.5939191634788983,8,optimizer_only,7,7,0.5,0.7077090152235297,0.8119627939459142,0.8513655462184874
2024-05-01,0.5175992985642577,0.6125891815024983,8,optimizer_only,7,7,0.5,0.5909153025970968,0.7792334493668166,0.792016806722689
2024-06-01,0.7185469833627595,0.6668415193329693,8,optimizer_only,7,7,0.5,0.689540462606812,0.7829426518610821,0.8466386554621849
2024-07-01,0.7839222556943944,0.707505210828979,8,optimizer_only,7,7,0.5,0.8630487343929711,0.8479429720344113,0.9327731092436975
2024-08-01,0.7617056270127678,0.7043772634894565,7,optimizer_only,7,7,0.5,0.9630467243778521,0.9427409496644326,0.9863445378151261
2024-09-01,0.7567812430377657,0.7111767654526258,7,optimizer_only,7,7,0.5,0.95694405056081,0.9139772336224634,0.9789915966386554
2024-10-01,0.744185226726392,0.7110853587226956,7,optimizer_only,7,7,0.5,0.953655484575698,0.9199258024963017,0.9816176470588235
2024-11-01,0.7334338889172256,0.7068971324662338,7,optimizer_only,7,7,0.5,0.9750579508875448,0.9491062407680797,0.9894957983193278
2024-12-01,0.7334338889172256,0.7068971324662338,7,optimizer_only,7,7,0.5,1.0,1.0,1.0
2023-01-01,0.6596256319745754,0.7049564140702038,7,optimizer_only,8,8,0.5,,,
2023-02-01,0.6596256319745754,0.7049564140702038,7,optimizer_only,8,8,0.5,1.0,1.0,1.0
2023-03-01,0.6787071927811186,0.7128042001348441,7,optimizer_only,8,8,0.5,0.9252281461595846,0.8989956745763426,0.9711134453781513
2023-04-01,0.7119719849316225,0.7221548064617808,7,optimizer_only,8,8,0.5,0.9340192784188006,0.9130723252454824,0.9753151260504201
2023-05-01,0.6922018006524007,0.7045945111691595,7,optimizer_only,8,8,0.5,0.9162899696031274,0.8913633805150653,0.9695378151260504
2023-06-01,0.652962459031247,0.6837540353877518,7,optimizer_only,8,8,0.5,0.9152177177839703,0.9015261979720588,0.9705882352941176
2023-07-01,0.5967652353321344,0.6635824701488401,8,optimizer_only,8,8,0.5,0.8781324676205589,0.877593798513593,0.9532563025210085
2023-08-01,0.5261765446281594,0.6424395510041474,9,optimizer_only,8,8,0.5,0.8757254168033561,0.8605190985804672,0.9480042016806722
2023-09-01,0.45114806829304405,0.6147238186606525,9,optimizer_only,8,8,0.5,0.797548981619013,0.8153721071113661,0.8923319327731093
2023-10-01,0.4078506247397037,0.6062738418556681,9,optimizer_only,8,8,0.5,0.6614617874257854,0.7789631035300127,0.8172268907563025
2023-11-01,0.47814159324674865,0.632517383259903,9,optimizer_only,8,8,0.5,0.6451707028367144,0.7965419866676343,0.8277310924369747
2023-12-01,0.46930333431245236,0.6379208218608607,9,optimizer_only,8,8,0.5,0.7825070070699414,0.8467951370437252,0.9007352941176471
2024-01-01,0.3871661802044677,0.6143793547860733,10,optimizer_only,8,8,0.5,0.8093570698658861,0.8394145450912472,0.904936974789916
2024-02-01,0.39731070150811787,0.6060377644005316,11,optimizer_only,8,8,0.5,0.7888874675219317,0.8155192778177546,0.8771008403361344
2024-03-01,0.44582387569636545,0.6062572108765535,10,optimizer_only,8,8,0.5,0.8126484454829564,0.8158940793293267,0.8797268907563025
2024-04-01,0.4553535194781928,0.6127080735728994,10,optimizer_only,8,8,0.5,0.7926992710939909,0.826432123677091,0.884453781512605
2024-05-01,0.4484734994202293,0.6262543502546105,9,optimizer_only,8,8,0.5,0.7498845762759615,0.8255926508915813,0.8912815126050421
2024-06-01,0.5126362724932354,0.6368761990147433,9,optimizer_only,8,8,0.5,0.7252703519908541,0.8068526878299429,0.8665966386554622
2024-07-01,0.6478493213811984,0.688976960243283,9,optimizer_only,8,8,0.5,0.7492897109687168,0.7956567396883026,0.845063025210084
2024-08-01,0.7403074366062926,0.7268948291223701,9,optimizer_only,8,8,0.5,0.8370440908490692,0.8454191598647149,0.9122899159663865
2024-09-01,0.822747906321297,0.7815239425606567,8,optimizer_only,8,8,0.5,0.8654222560296974,0.850416490916415,0.9327731092436975
2024-10-01,0.8314199093085215,0.790867786949963,8,optimizer_only,8,8,0.5,0.9628802778652389,0.934805800999136,0.9831932773109243
2024-11-01,0.8349259789423329,0.7919278649920015,8,optimizer_only,8,8,0.5,0.9565258589455916,0.9247662094879802,0.9821428571428571
2024-12-01,0.8349259789423329,0.7919278649920015,8,optimizer_only,8,8,0.5,1.0,1.0,1.0
2023-01-01,0.5966704376437859,0.7241044524952663,6,optimizer_only,9,9,0.5,,,
2023-02-01,0.5966704376437859,0.7241044524952663,6,optimizer_only,9,9,0.5,1.0,1.0,1.0
2023-03-01,0.5978332448143893,0.7083981700066757,6,optimizer_only,9,9,0.5,0.9393240872856267,0.904299442099434,0.9737394957983193
2023-04-01,0.6284449870679372,0.7189793096317346,6,optimizer_only,9,9,0.5,0.9318216708117117,0.9008862576214224,0.9737394957983193
2023-05-01,0.6524388894338308,0.72519388853762,6,optimizer_only,9,9,0.5,0.9582076814200177,0.925467278873873,0.9810924369747899
2023-06-01,0.6423296909285742,0.7337348212297512,7,optimizer_only,9,9,0.5,0.9358792118410105,0.9026357856308381,0.9705882352941176
2023-07-01,0.5850180024311527,0.7193621227438147,7,optimizer_only,9,9,0.5,0.951936389590141,0.9337161072752908,0.9789915966386554
2023-08-01,0.5125147886650844,0.6789033833678795,9,optimizer_only,9,9,0.5,0.8671410571140095,0.8746383369468067,0.9417016806722689
2023-09-01,0.4544268906880968,0.6395579085375145,9,optimizer_only,9,9,0.5,0.714125470500561,0.8280687298541687,0.8650210084033614
2023-10-01,0.43449711534364777,0.6505188504564337,9,optimizer_only,9,9,0.5,0.5822877953275134,0.7935518539889052,0.7904411764705882
2023-11-01,0.4592279078898415,0.6883869038220568,10,optimizer_only,9,9,0.5,0.6788777888425788,0.8088020233611356,0.8340336134453782
2023-12-01,0.4303521536405504,0.6887354549936633,10,optimizer_only,9,9,0.5,0.8239216320265713,0.8483292114313676,0.8876050420168067
2024-01-01,0.3998266932213272,0.6724360270918784,10,optimizer_only,9,9,0.5,0.9177764419869889,0.8835464084862645,0.9380252100840336
2024-02-01,0.47057472648860915,0.6947362606744053,10,optimizer_only,9,9,0.5,0.9508798756672299,0.9243479107346246,0.9658613445378151
2024-03-01,0.5250449769939707,0.6725981895596217,10,optimizer_only,9,9,0.5,0.9154060344763267,0.9031260242422406,0.960609243697479
2024-04-01,0.526819225588693,0.6595246349919806,11,optimizer_only,9,9,0.5,0.7775904772366394,0.8335265827915069,0.8923319327731093
2024-05-01,0.49278463112672133,0.6683739972911301,10,optimizer_only,9,9,0.5,0.6351380178921179,0.7997286618821197,0.8298319327731093
2024-06-01,0.6598182590140721,0.6939325136675547,10,optimizer_only,9,9,0.5,0.6097678162827922,0.7934968417431569,0.8077731092436975
2024-07-01,0.7858271207508678,0.7296838361857985,10,optimizer_only,9,9,0.5,0.7850651225167914,0.8532339962534565,0.9091386554621849
2024-08-01,0.7918752683423794,0.7524792953191687,10,optimizer_only,9,9,0.5,0.9277937917609317,0.9013769321873883,0.9690126050420168
2024-09-01,0.7900475169346263,0.7579163058992556,10,optimizer_only,9,9,0.5,0.9691988234065027,0.9397751377940778,0.9852941176470589
2024-10-01,0.7645252185524247,0.7452131155864707,10,optimizer_only,9,9,0.5,0.9591085891913832,0.9274918035193722,0.9821428571428571
2024-11-01,0.7376428767904203,0.7271450181344445,10,optimizer_only,9,9,0.5,0.955895623822944,0.9246904675969826,0.9805672268907563
2024-12-01,0.7376428767904203,0.7271450181344445,10,optimizer_only,9,9,0.5,1.0,1.0,1.0
2023-01-01,0.7020949589858531,0.7645034105217869,7,optimizer_only,10,10,0.5,,,
2023-02-01,0.7020949589858531,0.7645034105217869,7,optimizer_only,10,10,0.5,1.0,1.0,1.0
2023-03-01,0.7295860449586867,0.761310194318938,7,optimizer_only,10,10,0.5,0.9352289795511256,0.9065423765304117,0.9679621848739496
2023-04-01,0.8070688973789207,0.7983879398726412,7,optimizer_only,10,10,0.5,0.9226797347061615,0.8905206641363368,0.9611344537815126
2023-05-01,0.8040603434758,0.7814756263526746,7,optimizer_only,10,10,0.5,0.8918845933236051,0.8693999404984276,0.9506302521008403
2023-06-01,0.77797442719903,0.7779398287872351,8,optimizer_only,10,10,0.5,0.9023348863996559,0.8970347315885655,0.9590336134453782
2023-07-01,0.7348860704082497,0.7649772551302686,8,optimizer_only,10,10,0.5,0.9366607444675908,0.9310084130282938,0.9726890756302521
2023-08-01,0.6948332533917125,0.7665791142379423,8,optimizer_only,10,10,0.5,0.9097423931493174,0.9109847976159786,0.9632352941176471
2023-09-01,0.6593044431247046,0.7512792193740567,8,optimizer_only,10,10,0.5,0.9229279865984218,0.9118371960364579,0.967436974789916
2023-10-01,0.6386539515522506,0.7385142919485349,8,optimizer_only,10,10,0.5,0.9031386333986721,0.8879159823458171,0.9585084033613446
2023-11-01,0.580487453571648,0.7217247881045863,10,optimizer_only,10,10,0.5,0.9061238234376916,0.8856125015063085,0.957983193277311
2023-12-01,0.5184479863026008,0.6971839275297339,10,optimizer_only,10,10,0.5,0.9225693023794957,0.9172067868479722,0.9637605042016807
2024-01-01,0.43379553656781905,0.639247984300989,10,optimizer_only,10,10,0.5,0.7588762058590885,0.8309287643138963,0.8686974789915967
2024-02-01,0.39372925148495613,0.620348881086038,10,optimizer_only,10,10,0.5,0.6458644581577166,0.8092959470676672,0.8177521008403361
2024-03-01,0.4512180568773416,0.6479769950372295,10,optimizer_only,10,10,0.5,0.7457958957867777,0.8412415570924727,0.8792016806722689
2024-04-01,0.5998803667240398,0.6826575723562731,11,optimizer_only,10,10,0.5,0.8310638681299268,0.8577889142854201,0.9248949579831933
