panel_index,municipality,profile,mean_peer_coassignment,mean_destination_precision,mean_destination_Jaccard
1494,городской округ Раменский,E,0.8343783783783788,0.7170584372312615,0.6442111721838635
1495,городской округ Ревда,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
1496,городской округ Режевской,F,0.6760736196319018,0.5334062657310517,0.4217478820865598
1497,городской округ Реутов,E,0.8404324324324327,0.7253690709714212,0.6513083757172479
1498,городской округ Рефтинский,G,0.7870954356846472,0.7621706349205302,0.6867698751050207
1499,городской округ Рузский,F,0.5393251533742331,0.4636192224730322,0.3455203004015852
1500,городской округ Самара,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
1501,городской округ Светловский,G,0.6560788381742739,0.6620916196424794,0.561892017830504
1502,городской округ Светлогорский,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
1503,городской округ Северодвинск,A,0.9337142857142855,0.7186993425003176,0.6815813936450652
1504,городской округ Североуральский,G,0.7870954356846472,0.7621706349205302,0.6867698751050207
1505,городской округ Семеновский,G,0.8707883817427383,0.8419028055067349,0.7707038062368842
1506,городской округ Сергиево-Посадский,E,0.8108108108108111,0.69082261604859,0.6226143932965904
1507,городской округ Серебряные Пруды,F,0.6663803680981596,0.5164652443121794,0.40883817023096897
1508,городской округ Серовский,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
1509,городской округ Серпухов,E,0.8108108108108111,0.69082261604859,0.6226143932965904
1510,городской округ Смирныховский,F,0.5434969325153375,0.368637509721828,0.2914268074339635
1511,городской округ Советский,F,0.6489570552147239,0.4680767032151365,0.38465949234244684
1512,городской округ Сокольский,G,0.8908713692946055,0.8656649014239187,0.7928117404764293
1513,городской округ Соликамский,D,0.9460526315789477,0.48571048443068165,0.4757619724675682
1514,городской округ Солнечногорск,E,0.8343783783783788,0.7170584372312615,0.6442111721838635
1515,городской округ Соль-Илецкий,G,0.44004149377593366,0.5025179649182041,0.3600967182823689
1516,городской округ Сорочинский,F,0.5642944785276075,0.2774955914123179,0.2545839734720607
1517,городской округ Сосновоборский,E,0.8189189189189193,0.7250259169060582,0.634326271381198
1518,городской округ Сосьвинский,G,0.8547510373443983,0.8295114401153697,0.7546180318312227
1519,городской округ Спасск-Дальний,F,0.6335582822085891,0.4052088400234766,0.33870796923781527
1520,городской округ Среднеуральск,F,0.6204294478527609,0.5135402594465514,0.3979063825091931
1521,городской округ Ступино,E,0.8108108108108111,0.69082261604859,0.6226143932965904
1522,городской округ Суксунский,G,0.9034854771784228,0.9079511089614986,0.8146376943842004
1523,городской округ Сухой Лог,F,0.6760736196319018,0.5334062657310517,0.4217478820865598
1524,городской округ Сызрань,D,0.9626315789473686,0.5027398778015385,0.49116955519024796
1525,городской округ Сыктывкар,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
1526,городской округ Сысертский,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
1527,городской округ Тавдинский,F,0.4841104294478527,0.22360313268284315,0.19899149485147127
1528,городской округ Тайгинский,F,0.6339877300613499,0.34570742298450136,0.31227940514205893
1529,городской округ Талдомский,F,0.6566257668711657,0.5486386544565185,0.4201205654889899
1530,городской округ Талицкий,F,0.5721472392638038,0.2912302929568893,0.26303955167334836
1531,городской округ Тейково,F,0.6438036809815952,0.3556551010703052,0.31997192561292825
1532,городской округ Томаринский,F,0.5475460122699387,0.3536938328092425,0.2870088325122761
1533,городской округ Троицкий,F,0.6869325153374233,0.4941884590295412,0.40217743173617065
1534,городской округ Тугулымский,G,0.9048132780082985,0.8870378007011961,0.8097966315143268
1535,городской округ Туринский,G,0.8707883817427383,0.8419028055067349,0.7707038062368842
1536,городской округ Тымовский,F,0.4821472392638036,0.3825805124152428,0.26554014459415953
1537,городской округ Углегорский,A,0.9408571428571426,0.7268135437384217,0.6882053842730724
1538,городской округ Удомельский,F,0.6692638036809817,0.5049686312261393,0.4040017350780845
1539,городской округ Уссурийский,A,0.9245714285714283,0.738266161142899,0.6844584335493775
1540,городской округ Усть-Катавский,F,0.6142331288343561,0.3275748936508377,0.2952639392515693
1541,городской округ Ухта,A,0.822285714285714,0.5943107240327556,0.5704157783476197
1542,городской округ Фрязино,E,0.8189189189189193,0.7250259169060582,0.634326271381198
1543,городской округ Холмский,A,0.9408571428571426,0.7268135437384217,0.6882053842730724
1544,городской округ Чайковский,F,0.6039263803680981,0.443706302950946,0.3606936431393526
1545,городской округ Чапаевск,F,0.6739263803680982,0.532689595972904,0.420973373403653
1546,городской округ Чебаркульский,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
1547,городской округ Челябинский,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
1548,городской округ Чердынский,G,0.9034854771784228,0.9079511089614986,0.8146376943842004
1549,городской округ Черкесский,C,0.7085714285714286,0.8393131386968361,0.5899290715372216
1550,городской округ Черноголовка,micro,0.0,0.0,0.0
1551,городской округ Чернушинский,F,0.6728834355828224,0.3862780735110409,0.34488000735458013
1552,городской округ Чехов,E,0.8343783783783788,0.7170584372312615,0.6442111721838635
1553,городской округ Чусовской,F,0.6761963190184049,0.5275226495464669,0.41840048642983796
1554,городской округ Шалинский,G,0.9034854771784228,0.9079511089614986,0.8146376943842004
1555,городской округ Шатура,F,0.5777300613496933,0.49055221873069293,0.36552646983503145
1556,городской округ Шаховская,F,0.6499999999999999,0.5561933590517045,0.41705548848948665
1557,городской округ Шуя,F,0.6700000000000003,0.37743080508630433,0.3389972850506994
1558,городской округ Щёлково,E,0.8343783783783788,0.7170584372312615,0.6442111721838635
1559,городской округ Эгвекинот,A,0.9408571428571426,0.7268135437384217,0.6882053842730724
1560,городской округ Электросталь,E,0.8108108108108111,0.69082261604859,0.6226143932965904
1561,городской округ Южно-Курильский,A,0.9408571428571426,0.7268135437384217,0.6882053842730724
1562,городской округ Южноуральский,F,0.6703067484662577,0.5348637768056214,0.4219484300929954
1563,городской округ Юргинский,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
1564,городской округ Ясненский,G,0.6560788381742739,0.6620916196424794,0.561892017830504
1565,городской округ город Абаза,G,0.8833817427385892,0.8546162072277914,0.7841561624517074
1566,городской округ город Абакан,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
1567,городской округ город Агидель,G,0.8321991701244813,0.8372181258836544,0.7379720113270278
1568,городской округ город Адыгейск,C,0.7085714285714286,0.8393131386968361,0.5899290715372216
1569,городской округ город Алапаевск,F,0.6823312883435584,0.508941573214112,0.4119847855336981
1570,городской округ город Алатырь,G,0.9034854771784228,0.9079511089614986,0.8146376943842004
1571,городской округ город Алейск,F,0.6678527607361966,0.376887419880864,0.33871909713252335
1572,городской округ город Алексин,F,0.6703067484662577,0.5348637768056214,0.4219484300929954
1573,городской округ город Арзамас,F,0.6703067484662577,0.5348637768056214,0.4219484300929954
1574,городской округ город Архангельск,A,0.9279999999999998,0.7135724602638307,0.6784271968690786
1575,городской округ город Астрахань,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
1576,городской округ город Ачинск,D,0.894868421052632,0.4410600071462422,0.4329729008169275
1577,городской округ город Барнаул,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
1578,городской округ город Белокуриха,F,0.6703067484662577,0.5348637768056214,0.4219484300929954
1579,городской округ город Бердск,D,0.9592105263157898,0.4934960071364482,0.48264710929596805
1580,городской округ город Березники,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
1581,городской округ город Бийск,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
1582,городской округ город Биробиджан,A,0.9074285714285711,0.7333520487546487,0.6792651583994989
1583,городской округ город Боготол,G,0.8908713692946055,0.8656649014239187,0.7928117404764293
1584,городской округ город Бор,D,0.9626315789473686,0.5027398778015385,0.49116955519024796
1585,городской округ город Бородино,G,0.7829668049792531,0.7570895020358922,0.6830081227691284
1586,городской округ город Братск,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
1587,городской округ город Бугуруслан,F,0.6739263803680982,0.532689595972904,0.420973373403653
1588,городской округ город Бузулук,D,0.9626315789473686,0.5027398778015385,0.49116955519024796
1589,городской округ город Буй,G,0.9048132780082985,0.8870378007011961,0.8097966315143268
1590,городской округ город Великие Луки,F,0.6703067484662577,0.5348637768056214,0.4219484300929954
1591,городской округ город Владикавказ,C,0.6707142857142858,0.8201810002087382,0.5662110766778157
1592,городской округ город Владимир,D,0.9592105263157898,0.4934960071364482,0.48264710929596805
1593,городской округ город Волгореченск,G,0.9048132780082985,0.8870378007011961,0.8097966315143268
1594,городской округ город Волжск,F,0.6700000000000003,0.37743080508630433,0.3389972850506994
1595,городской округ город Волжский,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
1596,городской округ город Воткинск,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
1597,городской округ город Выкса,F,0.6703067484662577,0.5348637768056214,0.4219484300929954
1598,городской округ город Вятские Поляны,F,0.6700000000000003,0.37743080508630433,0.3389972850506994
1599,городской округ город Галич,G,0.8833817427385892,0.8546162072277914,0.7841561624517074
1600,городской округ город Глазов,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
1601,городской округ город Горно-Алтайск,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
1602,городской округ город Губкинский,A,0.9337142857142855,0.7186993425003176,0.6815813936450652
1603,городской округ город Гусь-Хрустальный,F,0.6703067484662577,0.5348637768056214,0.4219484300929954
1604,городской округ город Десногорск,F,0.6198159509202456,0.41712452651895354,0.3482958526098441
1605,городской округ город Дзержинск,D,0.9592105263157898,0.4934960071364482,0.48264710929596805
1606,городской округ город Дивногорск,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
1607,городской округ город Димитровград,F,0.601717791411043,0.4600173596405988,0.3663693399033363
1608,городской округ город Донской,F,0.6703067484662577,0.5348637768056214,0.4219484300929954
1609,городской округ город Екатеринбург,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
1610,городской округ город Елец,F,0.6566257668711657,0.5486386544565185,0.4201205654889899
1611,городской округ город Енисейск,F,0.570674846625767,0.3238305218106214,0.2803675979636502
1612,городской округ город Ефремов,F,0.6703067484662577,0.5348637768056214,0.4219484300929954
1613,городской округ город Заринск,F,0.6512883435582821,0.46394673494226263,0.3832727278933461
1614,городской округ город Ижевск,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
1615,городской округ город Ирбит,F,0.6703067484662577,0.5348637768056214,0.4219484300929954
1616,городской округ город Иркутск,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
1617,городской округ город Искитим,D,0.9626315789473686,0.5027398778015385,0.49116955519024796
1618,городской округ город Ишим,F,0.6668711656441719,0.4905251680812672,0.3948050133201671
1619,городской округ город Йошкар-Ола,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
1620,городской округ город Казань,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
1621,городской округ город Калининград,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
1622,городской округ город Калуга,D,0.9592105263157898,0.4934960071364482,0.48264710929596805
1623,городской округ город Каменск-Уральский,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
1624,городской округ город Камышин,F,0.6703067484662577,0.5348637768056214,0.4219484300929954
1625,городской округ город Канаш,G,0.44004149377593366,0.5025179649182041,0.3600967182823689
1626,городской округ город Канск,D,0.894868421052632,0.4410600071462422,0.4329729008169275
1627,городской округ город Касимов,G,0.7507883817427385,0.7242043429239158,0.6507918216715113
1628,городской округ город Кедровый,micro,0.0,0.0,0.0
1629,городской округ город Кизел,G,0.8707883817427383,0.8419028055067349,0.7707038062368842
1630,городской округ город Киров,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
1631,городской округ город Кирово-Чепецк,D,0.9090789473684214,0.4516122264735728,0.4431682319062322
1632,городской округ город Кирсанов,G,0.8993983402489625,0.8921840804946494,0.807358727227099
1633,городской округ город Ковров,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
1634,городской округ город Когалым,A,0.9337142857142855,0.7186993425003176,0.6815813936450652
1635,городской округ город Козьмодемьянск,G,0.8893153526970953,0.8655566460992649,0.7916744785533154
1636,городской округ город Комсомольск-на-Амуре,A,0.9408571428571426,0.7268135437384217,0.6882053842730724
1637,городской округ город Коряжма,F,0.6336809815950921,0.5111560740188658,0.40079232166663986
1638,городской округ город Кострома,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
1639,городской округ город Котельнич,G,0.8515767634854771,0.8805153395989785,0.758682605568389
1640,городской округ город Котовск,G,0.9048132780082985,0.8870378007011961,0.8097966315143268
1641,городской округ город Красноярск,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
1642,городской округ город Кулебаки,G,0.8707883817427383,0.8419028055067349,0.7707038062368842
1643,городской округ город Кумертау,F,0.6489570552147239,0.4680767032151365,0.38465949234244684
1644,городской округ город Курган,D,0.9626315789473686,0.5027398778015385,0.49116955519024796
1645,городской округ город Лабытнанги,A,0.9408571428571426,0.7268135437384217,0.6882053842730724
1646,городской округ город Лангепас,A,0.822285714285714,0.5943107240327556,0.5704157783476197
1647,городской округ город Лермонтов,F,0.6566257668711657,0.5486386544565185,0.4201205654889899
1648,городской округ город Лесосибирск,D,0.7021052631578947,0.28199926341145737,0.2785899283347819
1649,городской округ город Ливны,F,0.5952760736196321,0.3181952994045163,0.285983594026958
1650,городской округ город Липецк,D,0.9200000000000003,0.47546649277892833,0.4641566998329995
1651,городской округ город Магадан,A,0.9408571428571426,0.7268135437384217,0.6882053842730724
1652,городской округ город Майкоп,F,0.6413496932515338,0.4835306753165563,0.3946471304783287
1653,городской округ город Мегион,A,0.9337142857142855,0.7186993425003176,0.6815813936450652
1654,городской округ город Медногорск,G,0.9048132780082985,0.8870378007011961,0.8097966315143268
1655,городской округ город Минусинск,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
1656,городской округ город Михайловка,F,0.6521472392638037,0.3842826690912998,0.3342327118641438
1657,городской округ город Мичуринск,F,0.675153374233129,0.3890834326605181,0.3470060716372332
1658,городской округ город Можга,F,0.6520858895705521,0.4669641192058802,0.3818219135979982
1659,городской округ город Моршанск,G,0.8988796680497922,0.8760973618297228,0.8022783154127187
1660,городской округ город Муравленко,A,0.903285714285714,0.681725374518378,0.6492218866091638
1661,городской округ город Мурманск,E,0.5585945945945947,0.47446975191803625,0.4161357517757533
1662,городской округ город Мценск,F,0.6700000000000003,0.37743080508630433,0.3389972850506994
1663,городской округ город Набережные Челны,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
1664,городской округ город Назарово,F,0.6912883435582825,0.4277753510894092,0.36978330550455657
1665,городской округ город Нарьян-Мар,A,0.9337142857142855,0.7186993425003176,0.6815813936450652
1666,городской округ город Невинномысск,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
1667,городской округ город Нефтекамск,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
1668,городской округ город Нефтеюганск,A,0.9337142857142855,0.7186993425003176,0.6815813936450652
1669,городской округ город Нижневартовск,A,0.9337142857142855,0.7186993425003176,0.6815813936450652
1670,городской округ город Нижний Новгород,D,0.9592105263157898,0.4934960071364482,0.48264710929596805
1671,городской округ город Нижний Тагил,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
1672,городской округ город Новоалтайск,D,0.9626315789473686,0.5027398778015385,0.49116955519024796
1673,городской округ город Новодвинск,F,0.5795705521472394,0.2956329812357553,0.26566675889378744
1674,городской округ город Новомосковск,F,0.6566257668711657,0.5486386544565185,0.4201205654889899
1675,городской округ город Новосибирск,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
1676,городской округ город Новотроицк,F,0.6398159509202455,0.5178927800153098,0.40493189482349334
1677,городской округ город Новоульяновск,G,0.9048132780082985,0.8870378007011961,0.8097966315143268
1678,городской округ город Новочебоксарск,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
1679,городской округ город Новый Уренгой,A,0.9337142857142855,0.7186993425003176,0.6815813936450652
1680,городской округ город Норильск,A,0.9408571428571426,0.7268135437384217,0.6882053842730724
1681,городской округ город Ноябрьск,A,0.9337142857142855,0.7186993425003176,0.6815813936450652
1682,городской округ город Нягань,A,0.9337142857142855,0.7186993425003176,0.6815813936450652
1683,городской округ город Обнинск,E,0.7914594594594598,0.6783627375464593,0.6102385455941302
1684,городской округ город Обь,D,0.958684210526316,0.4949285448297197,0.4839881079195315
1685,городской округ город Октябрьский,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
1686,городской округ город Омск,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
1687,городской округ город Оренбург,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
1688,городской округ город Орск,F,0.6398159509202455,0.5178927800153098,0.40493189482349334
1689,городской округ город Орёл,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
1690,городской округ город Первомайск,G,0.9034854771784228,0.9079511089614986,0.8146376943842004
1691,городской округ город Переславль-Залесский,F,0.6566257668711657,0.5486386544565185,0.4201205654889899
1692,городской округ город Петровск-Забайкальский,F,0.5003067484662577,0.23521781197318778,0.2099373711008037
1693,городской округ город Покачи,F,0.5650306748466258,0.4604463944963741,0.35394558712333923
1694,городской округ город Псков,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
1695,городской округ город Пыть-Ях,A,0.29842857142857154,0.16886198072853914,0.1608255474063747
1696,городской округ город Радужный,F,0.6100613496932517,0.49435637991338494,0.3853486814623411
1697,городской округ город Рассказово,G,0.8707883817427383,0.8419028055067349,0.7707038062368842
1698,городской округ город Рубцовск,F,0.6727607361963192,0.49681850079207374,0.4067360084526345
1699,городской округ город Рыбинск,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
1700,городской округ город Рязань,D,0.9592105263157898,0.4934960071364482,0.48264710929596805
1701,городской округ город Салават,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
1702,городской округ город Салехард,A,0.9408571428571426,0.7268135437384217,0.6882053842730724
1703,городской округ город Сарапул,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
1704,городской округ город Саратов,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
1705,городской округ город Саяногорск,F,0.6860122699386504,0.5111214615593116,0.413781963501715
1706,городской округ город Саянск,F,0.6961963190184051,0.4486093795106311,0.380505968608209
1707,городской округ город Свирск,G,0.8707883817427383,0.8419028055067349,0.7707038062368842
1708,городской округ город Сибай,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
1709,городской округ город Скопин,G,0.9058298755186719,0.8978680188380334,0.8137850783535215
1710,городской округ город Слободской,G,0.4596680497925312,0.5195708628022888,0.37734847380568814
1711,городской округ город Смоленск,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
1712,городской округ город Сорск,G,0.8383817427385891,0.8140666576183784,0.7380640198710815
1713,городской округ город Сосновоборск,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
1714,городской округ город Ставрополь,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
1715,городской округ город Стерлитамак,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
1716,городской округ город Стрежевой,A,0.7135714285714286,0.48812658734740466,0.4704829186980794
1717,городской округ город Сургут,A,0.9337142857142855,0.7186993425003176,0.6815813936450652
1718,городской округ город Тамбов,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
1719,городской округ город Тверь,D,0.9592105263157898,0.4934960071364482,0.48264710929596805
1720,городской округ город Тобольск,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
1721,городской округ город Томск,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
1722,городской округ город Торжок,F,0.6739263803680982,0.532689595972904,0.420973373403653
1723,городской округ город Тула,D,0.8271052631578948,0.42250239279734364,0.4142523192071787
1724,городской округ город Тулун,F,0.6419018404907976,0.3563103414181014,0.3200378260682322
1725,городской округ город Тюмень,D,0.7847368421052633,0.3782635336227533,0.368402806794783
1726,городской округ город Уварово,G,0.9034854771784228,0.9079511089614986,0.8146376943842004
1727,городской округ город Ульяновск,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
1728,городской округ город Урай,A,0.3295714285714288,0.1936995274296418,0.18462482975735311
1729,городской округ город Урюпинск,G,0.8707883817427383,0.8419028055067349,0.7707038062368842
1730,городской округ город Усолье-Сибирское,D,0.9626315789473686,0.5027398778015385,0.49116955519024796
1731,городской округ город Усть-Илимск,D,0.894868421052632,0.4410600071462422,0.4329729008169275
1732,городской округ город Уфа,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
1733,городской округ город Фролово,G,0.8707883817427383,0.8419028055067349,0.7707038062368842
1734,городской округ город Хабаровск,A,0.9245714285714283,0.738266161142899,0.6844584335493775
1735,городской округ город Ханты-Мансийск,A,0.8982857142857141,0.7518765337538246,0.681025735155705
1736,городской округ город Чебоксары,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
1737,городской округ город Черемхово,F,0.6685889570552149,0.3949809500442698,0.3465467440297506
1738,городской округ город Черногорск,F,0.6639877300613499,0.48277646734229945,0.38997508198638914
1739,городской округ город Чкаловск,G,0.8833817427385892,0.8546162072277914,0.7841561624517074
1740,городской округ город Шадринск,F,0.6700000000000003,0.37743080508630433,0.3389972850506994
1741,городской округ город Шарыпово,F,0.6703067484662577,0.5348637768056214,0.4219484300929954
1742,городской округ город Шарья,G,0.8833817427385892,0.8546162072277914,0.7841561624517074
1743,городской округ город Шахунья,G,0.8908713692946055,0.8656649014239187,0.7928117404764293
1744,городской округ город Шиханы,G,0.8383817427385891,0.8140666576183784,0.7380640198710815
1745,городской округ город Шумерля,G,0.8359751037344398,0.8816136514162577,0.7455284216576534
1746,городской округ город Югорск,D,0.9200000000000003,0.47546649277892833,0.4641566998329995
1747,городской округ город Якутск,A,0.9408571428571426,0.7268135437384217,0.6882053842730724
1748,городской округ город Ялуторовск,F,0.6728834355828224,0.3862780735110409,0.34488000735458013
1749,городской округ город Яровое,F,0.4841104294478527,0.22360313268284315,0.19899149485147127
1750,городской округ город Ярославль,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
1751,городской округ город-герой Волгоград,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
1752,городской округ город-курорт Ессентуки,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
1753,городской округ город-курорт Железноводск,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
1754,городской округ город-курорт Кисловодск,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
1755,городской округ город-курорт Пятигорск,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
1756,городской округ округ Муром,D,0.9626315789473686,0.5027398778015385,0.49116955519024796
1757,городской округ поселок Агинское,A,0.9408571428571426,0.7268135437384217,0.6882053842730724
1758,городской округ рабочий поселок Кольцово,micro,0.0,0.0,0.0
1759,муниципальный округ Александровский,G,0.8707883817427383,0.8419028055067349,0.7707038062368842
1760,муниципальный округ Алнашский район,G,0.7954564315352697,0.8750879754200165,0.7058790361180285
1761,муниципальный округ Андреапольский,G,0.8833817427385892,0.8546162072277914,0.7841561624517074
1762,муниципальный округ Арбажский,F,0.25282208588957056,0.39901462070025173,0.1617221108452954
1763,муниципальный округ Афанасьевский,G,0.7954564315352697,0.8750879754200165,0.7058790361180285
1764,муниципальный округ Балезинский район,G,0.7954564315352697,0.8750879754200165,0.7058790361180285
1765,муниципальный округ Бардымский,G,0.811058091286307,0.8739896636027374,0.7190332200287639
1766,муниципальный округ Бежецкий,G,0.8383817427385891,0.8140666576183784,0.7380640198710815
1767,муниципальный округ Бельский,G,0.9034854771784228,0.9079511089614986,0.8146376943842004
1768,муниципальный округ Березовский,G,0.9034854771784228,0.9079511089614986,0.8146376943842004
1769,муниципальный округ Богородский,G,0.9034854771784228,0.9079511089614986,0.8146376943842004
1770,муниципальный округ Бологовский,G,0.7870954356846472,0.7621706349205302,0.6867698751050207
1771,муниципальный округ Большесосновский,G,0.903900414937759,0.9031232963106052,0.8136167729002638
1772,муниципальный округ Вавожский район,G,0.7954564315352697,0.8750879754200165,0.7058790361180285
1773,муниципальный округ Верхнекамский,G,0.9034854771784228,0.9079511089614986,0.8146376943842004
1774,муниципальный округ Весьегонский,G,0.9062448132780081,0.8930402061871401,0.8127641568695849
1775,муниципальный округ Вилегодский,G,0.8707883817427383,0.8419028055067349,0.7707038062368842
1776,муниципальный округ Волотовский,G,0.9034854771784228,0.9079511089614986,0.8146376943842004
1777,муниципальный округ Вуктыл,F,0.6273006134969327,0.504028049707006,0.39610637219843364
1778,муниципальный округ Гайнский,G,0.9034854771784228,0.9079511089614986,0.8146376943842004
1779,муниципальный округ Гвардейский,F,0.6438036809815952,0.3556551010703052,0.31997192561292825
1780,муниципальный округ Граховский район,G,0.9034854771784228,0.9079511089614986,0.8146376943842004
1781,муниципальный округ Губахинский,F,0.6700000000000003,0.37743080508630433,0.3389972850506994
1782,муниципальный округ Гурьевский,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
1783,муниципальный округ Дебёсский район,G,0.7954564315352697,0.8750879754200165,0.7058790361180285
1784,муниципальный округ Демянский,G,0.9039834024896262,0.9026946084334091,0.8135457294090149
1785,муниципальный округ Еловский,G,0.9034854771784228,0.9079511089614986,0.8146376943842004
1786,муниципальный округ Жарковский,G,0.9034854771784228,0.9079511089614986,0.8146376943842004
1787,муниципальный округ Завьяловский район,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
1788,муниципальный округ Западнодвинский,G,0.8833817427385892,0.8546162072277914,0.7841561624517074
1789,муниципальный округ Зеленоградский,E,0.7235675675675678,0.6282057871373368,0.5610781199790665
1790,муниципальный округ Зубцовский,G,0.8833817427385892,0.8546162072277914,0.7841561624517074
1791,муниципальный округ Игринский район,G,0.7954564315352697,0.8750879754200165,0.7058790361180285
1792,муниципальный округ Калининский,E,0.723783783783784,0.6145974860319537,0.5545319821208309
1793,муниципальный округ Калязинский,G,0.8383817427385891,0.8140666576183784,0.7380640198710815
1794,муниципальный округ Камбарский район,G,0.7766390041493776,0.8574691280071812,0.6880156103979005
1795,муниципальный округ Карагайский,G,0.8707883817427383,0.8419028055067349,0.7707038062368842
1796,муниципальный округ Каракулинский район,G,0.9034854771784228,0.9079511089614986,0.8146376943842004
1797,муниципальный округ Каргопольский,G,0.8049170124481327,0.7799496260899679,0.7047307976089598
1798,муниципальный округ Кезский район,G,0.7954564315352697,0.8750879754200165,0.7058790361180285
1799,муниципальный округ Кесовогорский,G,0.8707883817427383,0.8419028055067349,0.7707038062368842
1800,муниципальный округ Кизнерский район,G,0.811058091286307,0.8739896636027374,0.7190332200287639
1801,муниципальный округ Кикнурский,G,0.9034854771784228,0.9079511089614986,0.8146376943842004
1802,муниципальный округ Кимрский,F,0.6566257668711657,0.5486386544565185,0.4201205654889899
1803,муниципальный округ Кишертский,G,0.9034854771784228,0.9079511089614986,0.8146376943842004
1804,муниципальный округ Киясовский район,G,0.7954564315352697,0.8750879754200165,0.7058790361180285
1805,муниципальный округ Конаковский,F,0.6566257668711657,0.5486386544565185,0.4201205654889899
1806,муниципальный округ Косинский,G,0.9034854771784228,0.9079511089614986,0.8146376943842004
1807,муниципальный округ Кочевский,G,0.8882780082987548,0.904763901670667,0.7997429602407354
1808,муниципальный округ Красногородский,G,0.9053319502074686,0.9031245193661228,0.814877043328707
1809,муниципальный округ Красногорский район,G,0.9043983402489623,0.8978667957825158,0.8125248079250782
1810,муниципальный округ Краснознаменский,G,0.8833817427385892,0.8546162072277914,0.7841561624517074
1811,муниципальный округ Красноселькупский район,A,0.9054285714285711,0.7599907349919286,0.6876497257837122
1812,муниципальный округ Краснохолмский,G,0.9034854771784228,0.9079511089614986,0.8146376943842004
1813,муниципальный округ Крестецкий,G,0.8833817427385892,0.8546162072277914,0.7841561624517074
1814,муниципальный округ Кувшиновский,G,0.86701244813278,0.8391714247308002,0.7676021504915661
1815,муниципальный округ Кудымкарский,F,0.6520858895705521,0.4669641192058802,0.3818219135979982
